time_s,timestamp,reactor_1.T_R_C,reactor_1.T_J_C,reactor_1.C_A,reactor_1.F_feed,reactor_1.F_cool,reactor_1.T_feed_C,reactor_1.T_cool_in_C,reactor_1.P_R,reactor_1.conversion,distillation_1.x_D,distillation_1.x_B_A,distillation_1.purity_B,distillation_1.T_top_C,distillation_1.T_bot_C,distillation_1.RR,distillation_1.F_vap_kgh,distillation_1.Q_reb_kW,distillation_1.P_top_bar,distillation_1.P_bot_bar
840.0,2026-04-01T00:14:00,79.55045257864062,42.078506531675835,147.51536206188646,2.2000018566480115,0.29675298884905715,70.03164942616733,14.990271340158651,2.041863366178612,0.8660563696318633,0.9791183656529416,0.05405009445763042,94.46306425966831,71.1197955508069,115.86002377833643,6.0,1489.9823859677265,190.2307548676782,1.0246350874497865,1.1372300471292334
900.0,2026-04-01T00:15:00,79.42471714654127,42.19845464479977,147.4011674615764,2.193572233912322,0.2995343027937032,69.97480226217931,15.015256251210246,2.0294298394598633,0.8308660780731593,0.9784682839092007,0.05467509567861117,94.56494137376049,70.75846369562655,115.46871231321474,6.0,1598.0275453260738,183.40054959137038,1.0288110457397215,1.1462219599340866
960.0,2026-04-01T00:16:00,79.45479497355069,42.13288073403175,146.15869623699626,2.2286009810833773,0.30262194858894464,70.173231160541,15.117741188897769,2.0087817335785916,0.8677303148725871,0.9816478900300412,0.054808983452905156,94.58707192471246,70.8000727410188,115.70127542429562,6.0,1512.2622983641702,190.42620140902434,1.0180553592134474,1.163469341574874
1020.0,2026-04-01T00:17:00,79.54541434662102,42.69460650966636,149.19652261757872,2.165415114375629,0.2996987107219581,69.88279928074051,14.948172015763372,2.0302245686655342,0.8583905085769175,0.9793250056454451,0.05227341665255671,94.67292570274411,70.49981609287653,115.7342865837608,6.0,1591.6555018393797,190.7882510950809,0.9966288470122994,1.153500217383848
1080.0,2026-04-01T00:18:00,79.41262441449946,42.61307393211245,151.7099682509547,2.154608757910296,0.29734003458664,70.05909063227934,14.841840560054607,2.02951898096107,0.856182613528716,0.9849953174199557,0.051870356705812914,94.79655814776483,70.91547169270079,115.94892358933404,6.0,1573.5803939367286,187.742121157668,1.0184952074615483,1.1482459908767977
1140.0,2026-04-01T00:19:00,79.42861108949934,42.82924257925348,143.76996971340307,2.1972498013329695,0.30666654996446535,69.92564117711875,14.917774998270968,2.004046123836624,0.8603241079911028,0.9834700043269542,0.05279460175613345,94.89627558255869,70.83093496696712,116.05219765363695,6.0,1570.1624951435908,185.8462970548632,1.0363633944874748,1.1447364565439964
1200.0,2026-04-01T00:20:00,79.35681605918646,43.002788791748394,142.1023686927767,2.172463761289665,0.29279424928296516,69.92058637099746,15.0439636606017,2.0104837568562552,0.855550331157528,0.9801270271648116,0.04807028769862198,94.96467856574407,70.53103180061278,116.07666150893314,6.0,1594.3219747152032,195.4232817867547,1.0223379560159738,1.1560957441144168
1260.0,2026-04-01T00:21:00,79.2047162984648,42.905321284332416,147.31881981468985,2.218051626459183,0.2982281647249894,70.05211672557321,14.973416120808462,1.9976491566534373,0.8603366271137911,0.9792678466382613,0.04790759775699675,95.0054837216207,70.12339566597339,115.8961843085661,6.0,1595.5627254828864,195.59491770156882,1.0311100184664501,1.1652683905210783
1320.0,2026-04-01T00:22:00,79.27008303265738,43.260038036833414,146.9530532297191,2.181577239075796,0.2973251984151057,69.8519463487435,14.911186614626635,1.9928396662385115,0.8601743439723777,0.9912455040691696,0.046571460567525536,95.22427716512274,70.34856342914163,116.17679373437655,6.0,1561.3553191835892,199.70292530116433,1.013828992729351,1.143860147258704
1380.0,2026-04-01T00:23:00,79.09028213272815,43.082435879755415,147.88586016757318,2.195836624499399,0.30147897901027115,70.03619218539288,15.132066165552816,1.9931442769827123,0.8407659335785396,0.9900776071240004,0.04631315518156936,95.39126528686221,70.60163782766512,116.10798675981266,6.0,1701.5740760977687,205.22309528818633,1.0207076875783543,1.1518421918231463
1440.0,2026-04-01T00:24:00,79.38272869747448,43.1761591285376,147.56228408139484,2.1994310173450153,0.301412586951559,69.91666311940506,14.841043250669102,1.9585403312801741,0.8438782692598534,0.9862511589682669,0.044998093507368775,95.56773304871972,70.71611128105806,115.99593037297097,6.0,1641.9150133853227,200.3180632755135,1.021890321624037,1.157120467845217
1500.0,2026-04-01T00:25:00,79.14120943835871,43.58387817552341,143.20002372212937,2.20013945937197,0.3116895317696812,70.02230797426253,15.143321450660617,2.001830403563464,0.8584096840960322,0.988168350184347,0.043736129037779764,95.57037221826934,70.5525122810905,116.07343109740509,6.0,1709.9928170562364,204.51501953614377,1.017080262917732,1.1552206041620499
1560.0,2026-04-01T00:26:00,79.11686197965328,43.68479740435551,141.14776053395303,2.19261663790139,0.291041346021942,69.85049391697729,15.136386222981391,2.0179036996394335,0.8473450348251705,0.9845046284082667,0.039537664653768026,95.7226058754424,70.9235974513939,116.38688911462835,6.0,1708.0493433676836,200.84699252862853,1.016967301700484,1.151143990939681
1620.0,2026-04-01T00:27:00,79.1215729759712,43.78213427144745,147.4973386130761,2.214703172398376,0.2969023247299616,70.08978154084106,15.1628936947624,1.9805970096069718,0.8459357941445612,0.9936564201539517,0.04089759060935788,95.96129760999804,70.32553017182192,116.64745173141202,6.0,1719.9990044710514,212.83449688368188,1.0163099411300696,1.139177095896863
1680.0,2026-04-01T00:28:00,79.0387900960411,43.84930491337241,141.88008705137165,2.2140243598583247,0.29757552907072016,70.11478126607335,14.760573969509952,1.9842686844979167,0.8391387141244545,0.9877722943754818,0.03992403740210493,96.0234015186279,70.33928517522746,116.38110816568414,6.0,1695.1843039873108,212.48219280766776,1.026759192897932,1.154427936283045
1740.0,2026-04-01T00:29:00,79.16140391790015,43.9427626828612,152.41222938354406,2.198083928236845,0.2986181255174944,69.92464724196427,14.896773732942217,1.9751105642479785,0.845962242312838,0.9906072911555306,0.03860738804647296,96.17524781113009,70.21411965249459,116.64911319608498,6.0,1743.3560506157182,210.4632258552778,1.025593964792464,1.15216169625609
1800.0,2026-04-01T00:30:00,78.83281740812583,44.00386196749129,147.209063497416,2.1802067146972695,0.30085429526776847,69.85451775147422,15.133618610001218,2.0249589997011888,0.8514030124914711,0.9924458857965526,0.03447678459491587,96.25351196091516,70.28702330464816,116.31010513328599,6.0,1838.2371370220499,211.02452259477127,1.011457873278331,1.152707656235564
1860.0,2026-04-01T00:31:00,79.26408073779807,43.94538583258397,147.1664010670987,2.240068574717889,0.2925670838331933,69.87189307931541,14.957639339353916,1.9895882317428917,0.8604990247934322,0.9925859088719613,0.03374891819163922,96.4733824950169,70.21005503402893,116.83393423333699,6.0,1763.3062185289348,218.8161118632845,1.0277818501198368,1.1551531426852661
1920.0,2026-04-01T00:32:00,78.74221546540757,44.32306408124885,143.4083457829119,2.205176074454942,0.2935931950407042,70.0446322147543,14.919340109569262,1.9743473069947897,0.8596553233684011,0.9930618355793124,0.03357640688288761,96.653520574023,70.21839343511476,116.63880618742297,6.0,1781.7563086775924,220.79957170291328,1.0145587860589198,1.1452661592945135
1980.0,2026-04-01T00:33:00,79.17235874929226,44.19883183986556,139.37635836409243,2.235440613890262,0.3114719757867315,69.95947307345507,14.806316195937981,1.9937903204760812,0.8511138672285354,0.9922149931491998,0.0317777438096226,96.73986487196937,70.39351088816656,116.38547360197435,6.0,1896.5541323346251,221.96599543378798,1.0165592833469013,1.1483669630343134
2040.0,2026-04-01T00:34:00,79.03342422622106,44.206833593379166,146.93483112084826,2.191409793111818,0.3083152125583022,69.9825827266195,15.166788761111953,1.9779251860443599,0.8585592112853776,0.9941640203105443,0.03076118350133883,96.84584673081149,70.51427098659948,116.67003242917453,6.0,1838.2896511233027,220.45662917550607,1.0165081224256285,1.149061740648621
2100.0,2026-04-01T00:35:00,78.65872774293045,44.334563704024376,147.8803606562259,2.188500188684267,0.28845865046180746,70.07848440366081,15.027236975527424,1.9857225035192703,0.8422922242320257,0.996108768362271,0.030760376265510574,97.07802754983919,70.33998393281186,116.8610996025344,6.0,1885.896045306137,227.61941214147126,1.032767595087365,1.144004786435671
2160.0,2026-04-01T00:36:00,78.82297118063263,44.614498337689554,148.80443322328375,2.232964237686528,0.29793521778082815,69.9575226272207,15.03140772238698,1.995084769999742,0.8616383155630496,0.9872172611611931,0.02840944681575977,97.03726399703426,69.77702507620076,116.63782623661918,6.0,1864.1458381907528,231.2577024116342,1.017500381357855,1.1381456422168816
2220.0,2026-04-01T00:37:00,78.85371298444042,44.9521740794124,143.65150117554643,2.1799673525537284,0.302513470316734,69.97784638842693,15.064748469070947,1.999727064164094,0.8594773393872263,0.9912155558318593,0.028095503190632858,97.17870671513974,69.98399020821994,116.56300089676942,6.0,1873.932394748825,225.82780320964832,1.019018974843382,1.162972216859517
2280.0,2026-04-01T00:38:00,78.49438668916193,44.67772887037708,143.8343879625205,2.232145935067847,0.30127164142313684,70.07673172404613,14.885983908087377,1.9776092824945894,0.8572827464785246,0.9948219549255822,0.027575448729633422,97.28794545937664,70.2697434679799,116.95055542055026,6.0,1932.7803118072068,225.53896905158,0.9970778607355233,1.1615200720729923
2340.0,2026-04-01T00:39:00,78.98916479059976,44.85555974749645,141.1191406869876,2.2021787660621586,0.30418877201857736,70.17975945224343,15.051629757210145,1.992565666068286,0.8458066619551085,0.9949871357780802,0.025695083514342524,97.34981178289078,70.61163985404993,117.31725975168533,6.0,1881.0753411252322,235.87898980527953,1.0265241893768786,1.1550892746783465
2400.0,2026-04-01T00:40:00,78.97323198977783,45.209398685403094,148.77677399661374,2.2140119382341887,0.30153356133600945,69.82163888702858,15.008362107741055,1.9888761608230174,0.8424709768061694,1.0002843188757058,0.02673983838223808,97.56687672587955,70.24148792265905,117.26969130253644,6.0,1937.869315536327,230.70644991309078,1.0240493113058882,1.1506944381768807
2460.0,2026-04-01T00:41:00,78.56542805069496,45.210873870075254,146.4127322890806,2.239546345666182,0.30402395997831033,70.00114454390915,15.024878730980108,2.000884247562084,0.8516218529219531,0.9922592037539457,0.02392504885788927,97.55508501361776,69.92967747837095,117.13920033348965,6.0,1873.6638831230698,235.7059255280122,1.0301561541361792,1.1621810729973077
2520.0,2026-04-01T00:42:00,78.89001247471077,45.32788069690589,144.2106547625681,2.1761586257981227,0.3015507220713766,70.03792800343652,15.128733111160507,2.0219995930068415,0.8521818333020309,0.9920240665566372,0.022870541964288723,97.69189670361058,70.12931598319332,116.95683523593249,6.0,1935.8392774813078,235.41466046491317,1.023176818909895,1.1453770853285141
2580.0,2026-04-01T00:43:00,78.7483309500888,45.46555362605253,143.39272066010372,2.189412695274961,0.30646999622962406,69.88379204872658,14.788334555102947,1.9627630969351497,0.8535117441777502,0.9960832303925783,0.0222330768314936,97.82564072275456,69.62581397104022,117.18515926740942,6.0,1923.028847158111,237.73219858219747,1.012320502444268,1.1397150204701083
2640.0,2026-04-01T00:44:00,78.6386213877341,45.74027324627591,152.1809161116093,2.192609337049117,0.3085727709632901,70.00355764769846,15.175369102670109,1.99813402700693,0.8543313699278212,0.9973052633970043,0.024736997419075524,97.88674990477143,70.01019349484667,117.33147382446685,6.0,1959.298792054617,243.74187629924214,1.0203170729952658,1.1532036230168856
2700.0,2026-04-01T00:45:00,78.66577065197748,45.677272500086765,148.08834521958025,2.157386727480481,0.3029995770087429,69.90179805801696,14.855770086444059,1.9988317751228264,0.8538761892751747,0.9943321792714808,0.02164174624107722,97.85181980334055,70.06210333963759,117.05059659767703,6.0,2000.4883152648404,238.11137735014768,1.0273876833100535,1.150724527235849
2760.0,2026-04-01T00:46:00,78.35625956707749,45.432696986224485,146.86073979447357,2.1951387190087,0.29953460948891414,69.99720175434697,15.022555983951017,2.018952992196966,0.8436241968925702,0.993087023836962,0.01901358965297462,98.00375448227223,70.38487193110271,117.10945557191761,6.0,1931.419148329987,239.96611898227036,1.0143111653475487,1.1453035307865707
2820.0,2026-04-01T00:47:00,78.62248338342695,45.778499391120654,150.04075686901587,2.18512761927501,0.29611956918236004,70.04788755385205,14.846435793007387,2.0077938341064,0.853918214105133,0.996338079120973,0.021033387867807514,98.02437845166945,70.54084337047573,117.17710923972805,6.0,2012.0250012595245,240.23358406560243,1.0123320903523023,1.1545658829501781
2880.0,2026-04-01T00:48:00,78.6769438758124,45.82979559112244,149.9225694394355,2.225465170676465,0.30646335790453477,70.05294134071258,15.13634287120857,1.9623840314405188,0.8502690994593729,0.9943448876414184,0.0189427990431803,98.08907022083488,70.0889322951945,117.62349204875869,6.0,2035.0738998887325,244.43344917808022,1.0207722755371598,1.1500691918250148
2940.0,2026-04-01T00:49:00,78.63803067042689,46.19486877510024,151.93078073574264,2.206811641802002,0.3026529609871602,69.88491354908145,14.991212325758438,2.0188057892976716,0.8603013261771416,0.9977350182397792,0.01912688193986916,98.20048953741957,70.3560536899961,117.32825231217937,6.0,2040.6680019803332,235.51422315332437,1.0239054345111276,1.1080432525100299
3000.0,2026-04-01T00:50:00,78.28970266147036,46.183890979821165,148.55820167514807,2.174426566836922,0.29679554081154474,70.13705409886141,14.951596986842732,2.0448584062480597,0.8528308205497783,0.9984680910641558,0.01931087576895279,98.23715121876425,69.90977190252137,117.27029445484298,6.0,1979.734428738266,246.39475950787454,1.012429640641226,1.1606301142076554
3060.0,2026-04-01T00:51:00,78.53111809593929,46.16886909885289,146.91092372267747,2.204908684404936,0.302775663898604,69.90002877713306,14.895841236737873,2.0220935843080508,0.8492601149678211,0.9931274367874257,0.017626051358392063,98.30494462540074,69.79873842594,117.35860679713237,6.0,2058.3968125920564,250.646988866277,1.0056764551994744,1.1538069617824562
3120.0,2026-04-01T00:52:00,78.45850089387199,46.23315094348297,149.86145610137186,2.232544039234833,0.3080746652457016,70.1314807871506,14.989026581836981,2.007054403260527,0.8592418687010636,0.9978663050078524,0.016834090846425353,98.37085499074243,70.08803262439665,117.18600954638471,6.0,2076.5080849874316,249.20526750966658,1.023470141764057,1.1577059112853252
3180.0,2026-04-01T00:53:00,78.4258979088605,46.512414368223546,148.4891692680203,2.1728341120879477,0.3064903715603381,69.94992552562431,14.834490465681482,1.979099125808274,0.8439217394124401,0.9977755299923402,0.015981561364659086,98.35761721459744,70.21917999164178,117.41775859743032,6.0,2074.4140746340327,252.360347029805,0.9984988759138701,1.1458089600989587
3240.0,2026-04-01T00:54:00,78.1335849013372,46.496928843473896,147.43689999747005,2.223001710045373,0.30534435476724503,70.02027750482523,14.94996389226031,2.0097032222509146,0.8480486784688056,0.9977230691044396,0.01682281166176206,98.3884438982204,70.25204584549772,117.50201325994641,6.0,2104.4429451906144,253.49067014756696,1.021039644051201,1.141233280232682
3300.0,2026-04-01T00:55:00,78.31048904743105,46.50255650578033,149.13178824322557,2.1789762463171694,0.30196880511878943,69.87582444711217,14.979593141556116,2.00219295509148,0.8733131810436661,0.9936960682909951,0.01691735941958216,98.46295763539017,70.16911377330095,117.40585578855396,6.0,2064.2299674754486,257.12307386074417,1.0153439943289078,1.1630206975800612
3360.0,2026-04-01T00:56:00,78.32172888336409,46.665005702002496,144.44845471535223,2.2100105218476456,0.3065030668061694,69.99226438201791,14.980311430129609,1.9777076607386415,0.8504323690840482,0.9931434321136696,0.014166826461026402,98.50336885753094,70.3469300438349,117.95865399433609,6.0,2136.2584582775394,253.2929412912347,1.018457274003187,1.1549748361948506
3420.0,2026-04-01T00:57:00,78.40694505534515,46.78060012431142,146.49138742805042,2.1692415874844255,0.2930536865886506,70.06532448832812,14.972329990991428,1.9880782220068767,0.852374909802837,1.0003939117969054,0.01491846572075572,98.49338707539502,70.32489398960344,117.72631302948716,6.0,2122.9640629391515,257.78554578929305,1.031527013027326,1.1570621405367951
3480.0,2026-04-01T00:58:00,78.4669420339987,46.93115491866825,144.54057507893526,2.215415909450911,0.2938988371299305,69.92054005448749,15.130356506780808,2.016804403253884,0.8648918938397036,0.997275332013717,0.013266704587674887,98.54608279725132,70.09679205285696,117.43903960610993,6.0,2072.8276690307475,255.07938778614397,1.009916003075767,1.1551786486975038
3540.0,2026-04-01T00:59:00,78.35744651463477,46.82907469078021,147.17474096183827,2.1959481335766653,0.29878430191798305,70.17713412422677,14.990155399769211,1.9951220777964533,0.8342548440920028,0.9954833246541598,0.013857675136536459,98.55363251009189,70.34970365027164,117.40218250248104,6.0,2095.751494988446,254.52014500625165,1.0190942762333326,1.1500436568936467
3600.0,2026-04-01T01:00:00,78.59484666420848,46.68112967452614,142.039157764102,2.1880502417167658,0.30006537546871903,70.0690104424764,15.047308719802748,1.9923150817423887,0.8607204164196156,1.0013268608265393,0.014026108923183683,98.66392776943313,70.12507806800318,117.33402135096694,6.0,2102.836326526998,254.99404806368867,1.0350241264363336,1.121814970521789
3660.0,2026-04-01T01:01:00,78.1046779303438,46.93772691718065,146.9783118955489,2.1943986202651473,0.2932170345850213,69.90148419676892,14.913915832147643,2.049148481841518,0.8672959138476573,0.9970664505810259,0.013217917372190347,98.58438973389086,69.68630596399174,117.43336393621841,6.0,2099.4405402576162,249.43948885066212,1.0122278605252353,1.1517092115959824
3720.0,2026-04-01T01:02:00,78.35282010200471,47.264323881871434,144.23477978449432,2.2188030860629824,0.29639904736529166,70.06328579146073,14.99893613233818,1.972472250018441,0.849159143564033,0.9994586469931572,0.013950777969758967,98.65916934619933,70.37185354744156,117.66798965062594,6.0,2139.2482254656807,263.56512285119146,1.039996942927987,1.1358780013705412
3780.0,2026-04-01T01:03:00,78.13972074153968,47.50956365778464,145.10459210651106,2.1709040950675833,0.2978121264118543,70.04202267094746,14.98976032933889,1.986988727591888,0.8460151119913588,0.9962821484843148,0.012230267364540805,98.80310394454382,70.12273582713499,117.65296073115296,6.0,2104.2123043120423,253.92758291958145,0.9929525749838242,1.1341528933162495
3840.0,2026-04-01T01:04:00,77.9881728389773,47.03369583717977,144.79226178717093,2.229149024946396,0.2998000372453304,70.12905637623211,15.041098257690088,2.0156511765143033,0.843988788420249,1.0000436568866848,0.013624971502614582,98.68154190853429,70.17303591315897,117.59738726097335,6.0,2068.816240054887,252.62576596152337,1.0208823565275988,1.153760613491077
3900.0,2026-04-01T01:05:00,78.12220350716562,47.458711181681196,150.13018033618667,2.2136001957226368,0.3069834605405512,70.1276980832198,14.899870856724345,2.0336717241907603,0.8470419864835608,1.0016553811786126,0.012764174661868875,98.70977372749537,69.69763011839504,117.45783957652402,6.0,2161.480168816245,263.55756474191554,1.0118715079091738,1.1534726635389716
3960.0,2026-04-01T01:06:00,78.11384109811439,47.443240593157604,150.83633259030708,2.1991521582394453,0.30782841618868956,69.9517767521297,15.09993363324745,2.001948268259156,0.8582402340711388,0.9972248184858438,0.012459013864566664,98.74336778582322,69.8901369187175,117.63207339883162,6.0,2149.6540159919655,264.1299790667457,1.0347833169726104,1.1456881360667348
4020.0,2026-04-01T01:07:00,78.26042469464905,47.52600053350645,148.70534478544695,2.1868055121193852,0.3072903163911122,70.03636981503429,14.978197087189558,2.0238723714371276,0.8328842439900762,0.9925663208677938,0.013128319389561289,98.76977534897172,70.10574411395656,117.24142154996262,6.0,2213.5617434719597,261.8429048745087,1.0217310067604568,1.144950880033793
4080.0,2026-04-01T01:08:00,78.12734636426784,47.3814330999655,149.50390800154076,2.218600628386601,0.2929097130277322,69.93385831076932,14.884253536776658,1.9806929761038248,0.851717776838097,0.992394790281616,0.012781315172479244,98.82098828008446,70.00385961252935,117.0171765086382,6.0,2184.5787300494594,248.30154879914934,1.0164552611956261,1.1364299910476265
4140.0,2026-04-01T01:09:00,78.28953053416227,47.68006998361555,150.04268706574425,2.2124401292217204,0.30826301627878505,69.97970580563246,15.037604436962262,1.9702988904174512,0.8612921266020143,0.996403076593542,0.011450703224335753,98.7977418714152,69.74003900542179,117.56529571024885,6.0,2148.135635933118,253.35192336374698,1.0187371451978375,1.1585333323842641
4200.0,2026-04-01T01:10:00,77.86970542877138,47.6999058831224,151.55507771598752,2.2059420995523404,0.3018538721195704,70.18594948076233,15.04685527785062,2.0131577602086637,0.8741260033305875,0.9980772274979003,0.011067085593106823,98.83489298423983,70.1390525589909,117.42005818734175,6.0,2237.959818996721,261.2392388645992,1.0125306891096988,1.1605331984762153
4260.0,2026-04-01T01:11:00,78.11783556982681,47.90223889673708,150.72484532475045,2.171578590098903,0.30158682241762724,70.19129548077318,15.04661776621973,1.9924757579243306,0.8466360569066727,0.997519271140828,0.011472918466265164,98.80842155893079,70.23325064578039,117.18428293358569,6.0,2126.289480606542,261.85274256033324,1.0085047233159512,1.1652792572687685
4320.0,2026-04-01T01:12:00,78.30409979702209,48.16243378029902,144.63577817704166,2.2182406635634533,0.3018218478943607,69.83947287528675,14.997570261622919,2.0072906897806653,0.8555769161050052,0.9993115048412138,0.011887781418157125,98.91402556948167,70.29401795236744,116.96272700919107,6.0,2138.8283786640245,253.93199572739746,1.0209606671939695,1.1643607143827208
4380.0,2026-04-01T01:13:00,77.93755894545501,48.14656026467539,146.52707009651493,2.1852179354790473,0.30664827135376516,69.94574421798882,15.046221248901062,1.9625756376787802,0.8665824569659722,1.0006150440196262,0.011290877036003087,98.88143963763466,69.76575264698216,117.7775710732044,6.0,2140.3797174109686,259.25540378777316,1.014077355691995,1.1579887120337267
4440.0,2026-04-01T01:14:00,78.12246081662755,48.27075511394246,149.34212974261249,2.2112903958436982,0.29811518065233733,70.22297318414095,14.84320695835695,2.0252187464712597,0.862267450280391,0.9962760582252445,0.01358608207561154,98.9140936676417,70.24092641563892,117.55133209880296,6.0,2143.3206252900754,263.1007451225781,1.0342921000053458,1.1520851135054062
4500.0,2026-04-01T01:15:00,77.93112871985277,48.37284451586363,152.23037157210192,2.2144025096258515,0.3033547450793624,69.97290718698422,14.907101083286943,1.9826361313871843,0.8366134391348055,0.9995670462248715,0.011162884539742847,98.85336728247658,69.45462821952165,117.30068317314239,6.0,2126.8004793978266,263.36411554854504,1.0058150086142523,1.1665451130471312
4560.0,2026-04-01T01:16:00,78.03025009885133,48.36817576033395,156.54348420923162,2.233361682212967,0.2986204547042082,69.94067798151296,14.967445498848047,2.0101979649695307,0.8495197297726658,0.9976924779157803,0.01260866038728566,98.88014159175344,70.50478940457583,117.57248934728736,6.0,2173.932710201783,266.10761759643964,1.0126089672745193,1.1401817689402447
4620.0,2026-04-01T01:17:00,78.10505632228293,48.547750435445444,149.81547107855596,2.171699346628159,0.293878837351698,69.85728635978137,14.823237788706061,2.0021897071889416,0.8598713581329865,0.998858434881424,0.00878139532333734,98.88628096891576,70.01149291098554,117.97752734681808,6.0,2144.6167142918644,269.40446795105794,1.0245897790817349,1.1564781003454387
