time_s,timestamp,cstr.T_R_C,cstr.T_J_C,cstr.C_A,cstr.F_feed,cstr.F_cool,cstr.T_feed_C,cstr.T_cool_in_C,cstr.P_R,cstr.conversion,column.x_D,column.x_B_A,column.purity_B,column.T_top_C,column.T_bot_C,column.RR,column.F_vap_kgh,column.Q_reb_kW,column.P_top_bar,column.P_bot_bar
660.0,2026-04-01T00:11:00,78.04327377533691,57.77540477182398,172.69339609279527,1.9421357016202776,0.30314413122083644,70.07286285854727,15.013491633484719,1.992523682679061,0.8318552044863594,0.995067308102642,0.005163073275900073,99.36349695011654,69.94108070468172,117.86137110252038,5.5,2133.932000075687,251.05224479297976,1.0233124911010079,1.1365899997530835
720.0,2026-04-01T00:12:00,77.86291351192698,57.54211297698656,171.1180335265647,1.8823527949214305,0.28986931466830496,69.91984144294304,15.133324165929888,2.003981705223267,0.8301626438510632,0.9952344981575646,0.007200174024340917,99.18086714712358,70.10107044832635,117.95369837940882,5.5,2126.4343550235344,250.20389965048128,1.021503222483178,1.1484367342375872
780.0,2026-04-01T00:13:00,77.8974714966783,57.61838592923995,173.88697059171437,1.9244694164027476,0.2875576699813987,70.08948033777303,15.076390952743795,2.0033102305542916,0.8244964952301237,1.0039773509805285,0.005276504159471748,99.25440948044306,69.73944584420057,117.79171277768019,5.5,2167.305195901361,252.78460562481067,1.0175641685531565,1.1565860546074047
840.0,2026-04-01T00:14:00,77.7783027444247,57.230873547354875,172.57094919575883,1.9281257285482118,0.3043918854491586,70.03347799598076,15.011642103002007,2.0013690073361943,0.8285402981579393,1.0004044447293983,0.006678215824653869,99.19457058413882,70.0482856527553,117.62486290147396,5.5,2110.1491835130614,251.05911561847867,1.00219860811538,1.1491401970270188
900.0,2026-04-01T00:15:00,77.79160806351491,57.142329395400075,171.67942809591412,1.9172453106634861,0.30323266859739056,69.91025105591095,15.0977046390741,2.008508469866136,0.8302866362717455,0.9969140884924585,0.007993621436355016,99.31629669598586,69.96025636196627,117.83257502798094,5.5,2022.7855849608318,251.92022625390382,1.0207253911113914,1.154920925815154
960.0,2026-04-01T00:16:00,77.90722110879187,57.58775438067496,166.0857034856628,1.9486128487438503,0.3010153936640928,70.13562109623234,15.01249159299439,2.0063260755292363,0.8441241391702329,1.0015702061890877,0.007712213205267163,99.27012759726442,70.06053666793935,117.38537114229204,5.5,2100.97406640665,245.33802908536146,1.0209474981538629,1.150205094287628
1020.0,2026-04-01T00:17:00,77.9604213035932,57.15127278649993,163.43982379309625,1.959099839304926,0.30049823903512085,70.04101620779207,15.161663151726419,2.0034767609538178,0.8133452755277665,0.9982448089606283,0.007938176379411714,99.26674925512567,69.97218266011332,117.59489642555485,5.5,2123.8883356423435,245.01199021716457,1.039423725942826,1.1410980515081475
1080.0,2026-04-01T00:18:00,78.21074670831729,57.21268141942319,173.98496275203732,1.926625801007805,0.2992992554708106,70.08833741115318,14.92603436512951,2.0063062536086576,0.8323169291722239,1.002754613514942,0.008503728349745238,99.38024360293544,70.09354142241793,117.79626148963517,5.5,2038.829003023275,246.6470604329794,1.0176919085031901,1.1517986275039098
1140.0,2026-04-01T00:19:00,77.9141304478595,57.499807946010925,165.49673629815783,1.9711719078907552,0.30138199110098507,70.1093203677671,15.034524752835985,1.9824697033917922,0.8271848710888404,0.989285710994331,0.007369158277271879,99.28100403918204,70.27538069872801,117.36259568741397,5.5,2056.189450412591,246.65598920138078,1.0050247721904462,1.1364816784318763
1200.0,2026-04-01T00:20:00,78.0631314737707,57.56562574791484,165.09334596252558,1.9343703584852068,0.30213024654795034,70.03256598950249,14.84815226761015,1.987966512592542,0.8180943932968194,1.0022295246865065,0.009769673472744747,99.28006968221972,69.60365185415189,117.87673787689678,5.5,2128.2065326678958,251.82753221851564,1.025404114750841,1.1510908143999605
1260.0,2026-04-01T00:21:00,78.02688124124235,57.56304658274593,167.42927535666985,2.033032826538086,0.29846248736967984,69.97697004538449,15.01917306325733,2.0223731822894324,0.819164046949816,1.001935527618777,0.006997347131316734,99.13725815316947,69.95305772908463,117.65764838481273,5.5,2207.2126894925627,265.0863578362713,1.0116926701959112,1.1609568222440962
1320.0,2026-04-01T00:22:00,77.82026999419539,57.2475467284217,167.83614882847112,2.0340124670688033,0.2994864935412356,69.95520465717816,14.963562896842413,2.0148324773457356,0.836593370106802,1.0007782737665052,0.006903459114043977,99.24534675931642,69.9864565609946,117.68214487961482,5.5,2169.406861598314,260.33796573200397,1.0114597990938652,1.1702881324612908
1380.0,2026-04-01T00:23:00,77.78501089005,57.24020038690507,169.05054501711854,2.0810413293539414,0.3004339833814325,70.02926485943766,14.842343728382282,1.9700234711268834,0.8299378549567626,0.9978065771378378,0.007618931941249424,99.22194911696512,70.24343332633289,117.98232391671145,5.5,2192.482908819127,264.0370909781987,1.0347145854635185,1.152597037945273
1440.0,2026-04-01T00:24:00,78.07099640891172,57.42226245895496,171.13505034656288,2.0886439557283163,0.3093436243270438,69.83035658345908,15.03812437000225,2.004825783587254,0.8210219079669481,0.9968750752988202,0.007428276803048112,99.32346627127974,70.1374588297053,117.62651955485681,5.5,2090.6007116636806,271.2929273360978,1.0143211920986825,1.140116541984475
1500.0,2026-04-01T00:25:00,77.98177884045909,57.42472912689391,170.0325580471164,2.058466365346841,0.29781202063653794,69.8942309496588,14.98574605678422,2.001311719849963,0.8208777445465861,0.9958633686534085,0.00620783335246246,99.31526945385487,70.30973184016861,117.96448742079248,5.5,2151.848691627126,260.1080783551066,1.0387338018828087,1.144431385425772
1560.0,2026-04-01T00:26:00,77.9286556981801,57.37011165257777,170.6808171816951,2.02358253243959,0.29720831331444963,69.90878884082929,14.763484814715238,2.0050893212435947,0.836013700895649,1.0020883479180487,0.00882417678031002,99.32097523792055,70.0184115619309,117.81799012686841,5.5,2216.9015477866546,264.0677575333405,0.9962843491899414,1.1496371947478226
1620.0,2026-04-01T00:27:00,77.9466485958013,57.26910258174949,171.7451379574114,2.0693014036786064,0.29479754921438683,70.07559600094976,15.086738479995944,1.9809923088704493,0.8261912017147448,0.9958984594736244,0.006694562070793116,99.27017202620299,70.26612129596603,117.58128556152754,5.5,2045.2371515179661,262.56997749805237,1.0066027977777154,1.1521341341307412
1680.0,2026-04-01T00:28:00,77.97508365852447,57.21117049424084,171.38425179740884,2.040699996150122,0.29886064715335403,69.94794166474037,15.096040800776906,2.0118914957923923,0.8314022295022329,1.0026304680565454,0.0073146650041283935,99.27894047712668,70.13995300885884,117.65472077707915,5.5,2259.618924110545,269.0086001363058,1.0067456596623956,1.1386930786634877
1740.0,2026-04-01T00:29:00,77.78405541840164,57.22448565563613,171.40232280725982,2.0757461025796884,0.3017421180087334,70.1559173840015,14.958171943162709,2.005258998720582,0.8221406936902884,0.9992417776165461,0.008359391246163816,99.30714588789692,70.23697410943134,117.62704369056803,5.5,2246.1849530460067,267.5221618340279,1.0058209527911175,1.1532468048896256
1800.0,2026-04-01T00:30:00,77.98379849599101,57.35602588377415,166.6791134025968,2.0284143021495686,0.3051700463992435,70.0133000450021,15.167091310268727,1.9640603751174983,0.8333182055306557,1.0039774230874432,0.009120976993956236,99.24408499797144,70.35119061168113,117.92720602852772,5.5,2192.4094912227483,269.32265036190915,1.0293344291871438,1.1430724706383633
1860.0,2026-04-01T00:31:00,77.54504187473427,57.63192534076372,173.84579727534066,2.0719089698325224,0.29822583735117525,69.96040933853955,14.843655276566109,2.0326731544811483,0.8291796425270521,1.0017455771951667,0.006958229498201153,99.15383856862785,70.19463509420758,117.954965055304,5.5,2191.447619077292,264.98743011954883,1.0217479233456326,1.1382483917232227
1920.0,2026-04-01T00:32:00,77.82480213602373,57.55877790506786,169.50154277667585,2.0458590236435956,0.30181727615783743,69.96649404199418,15.242100695755013,1.994384161134325,0.8427246033483684,1.0013098538192107,0.00827894541192768,99.28886454484933,70.00545405434666,117.71032802186853,5.5,2212.664272189585,270.78980979944373,0.9952267809255092,1.1355000193018416
1980.0,2026-04-01T00:33:00,77.77777708224855,57.56613899230772,172.4063977707682,2.047946101883425,0.3067730535228355,69.96194867253217,15.053923317185058,2.015924543191698,0.8283632701174177,1.0022902972256638,0.006923768902129944,99.26920484143906,70.05433959360715,117.85849781397508,5.5,2162.7998424895263,261.3696555620976,1.0267206979793748,1.125825360594082
2040.0,2026-04-01T00:34:00,77.96673045690592,57.55799915876712,164.31283769916246,2.0390505161363577,0.29859133765573176,69.9878314917172,14.999230332797744,2.0079128762438923,0.8354090934542032,0.9944201288542152,0.00854139612956769,99.25577070348771,69.94882708090526,117.92984002231464,5.5,2158.095107220375,259.39383138574766,1.0328284424494996,1.1294577412554074
2100.0,2026-04-01T00:35:00,77.76544314640495,57.156102055686375,168.96759871120568,2.017992283134539,0.305277276976192,69.93113606576453,14.883185234072432,2.007531786039672,0.8207259349562123,0.9987958897740891,0.00820662499812597,99.23009792916304,69.95872860774877,117.55997936079187,5.5,2331.4895774361576,258.47014505741856,1.0293150016461126,1.1506719829460705
2160.0,2026-04-01T00:36:00,77.86197881527562,57.631818089577656,174.62006510013921,2.0379452423832483,0.29960647785202943,69.93906667382356,15.045194465122616,2.003595208067362,0.829503658668594,1.0004702069214841,0.007808215398667699,99.34479055841666,69.8608591896652,117.69540061907574,5.5,2169.5429544770577,271.9944039945007,1.010037665415236,1.1583812211517617
2220.0,2026-04-01T00:37:00,77.94400435823432,57.5447132948223,169.39798903919655,2.083154858314606,0.299841818358611,69.98351367932878,15.047917196467367,1.9858743322410282,0.8102274082228218,0.9946746375791201,0.006578573752074799,99.35660571207106,70.48955164966456,117.43966157993485,5.5,2168.0342230574074,268.1203639699672,1.0069301106709534,1.1541711355893636
2280.0,2026-04-01T00:38:00,77.85365438129605,57.30809349391306,168.17700422810958,2.0150217522137166,0.3030487288204369,69.91445993080444,15.149887487613192,2.016813897771285,0.839878651379049,0.9979708642194747,0.008628576042764714,99.33725395546301,69.95590797811484,117.7239634115252,5.5,2205.9012053527586,264.3329586499776,1.0312669772826262,1.164175101545241
2340.0,2026-04-01T00:39:00,77.84409279820895,57.559179443642016,170.56053391429808,2.080159564997219,0.2967204689916571,70.13471106573292,15.095196173791733,1.992793622172958,0.8251267477601236,0.9956730326985693,0.008740269653135914,99.22302630236081,69.99797763062858,118.09580771626914,5.5,2213.197382260972,268.2927259353217,1.0181548324571177,1.1342228259110965
2400.0,2026-04-01T00:40:00,78.07040544623896,57.325771298640625,177.90005860648378,2.023220439082599,0.29879173250203905,70.00549829433055,14.941231542238713,2.001141583472208,0.8355399231108923,1.0036586779937486,0.0074691037816190685,99.27242187438436,70.11361045612416,117.72531219786033,5.5,2200.609605008096,272.395423486757,1.0214597246369375,1.1504420017377113
2460.0,2026-04-01T00:41:00,77.96968538142026,57.5898454619554,171.90737939692653,1.892190283274175,0.2986802088220302,69.7666151549752,14.940243372366412,1.9997857407068211,0.8222326717335443,1.0013064224201977,0.006406713384261928,99.16097867778663,70.20397623961522,117.66569938130297,5.5,1940.833989172819,243.2681674194337,1.0186704431417666,1.151008020597688
2520.0,2026-04-01T00:42:00,78.1288262588752,57.406951797012454,169.4034778611436,1.9154389533163332,0.29939751667009196,70.14668213883297,14.825514614108606,1.9967701273259069,0.8403146741996904,1.0013340604072636,0.00883430768241861,99.25380786186793,70.06369249437914,117.23691205451802,5.5,2031.3627351685282,241.94661446327564,1.028853993364583,1.1466417935667557
2580.0,2026-04-01T00:43:00,78.07975916531947,57.37899291347771,166.38076682709678,1.9037228371817079,0.30262533901516836,70.00209812965396,15.08583010568487,2.018232851803768,0.8397266089977509,0.9982201993659634,0.006553146793028605,99.27386594367438,70.10615919938928,117.44452869366553,5.5,2023.5643624326783,248.42646145130865,1.0214013604232735,1.1471536312715165
2640.0,2026-04-01T00:44:00,78.03029916797428,57.54147186593777,166.30207754754173,1.8883272884925602,0.30539725397710427,70.04147973094256,14.986928993271173,2.015382053081993,0.8354605467218607,0.9961289881793226,0.008616281456713441,99.3120386131984,70.10473368547412,117.8050947226014,5.5,1975.0854693413994,245.96817474380845,1.020577712411944,1.1631653380238194
2700.0,2026-04-01T00:45:00,77.93010586662176,57.39910414965428,166.58322357099073,1.9029010127147885,0.2998890393043563,69.94679416906496,14.87485952406573,2.0512721559544795,0.8314146596226881,0.9973261029000192,0.006853508031774521,99.32812310089173,69.97793723107334,117.49465047106204,5.5,2067.221803783605,247.82279216988366,1.033601592019307,1.142341004755342
2760.0,2026-04-01T00:46:00,77.79660186247676,57.459269501343464,167.91845255390663,1.883118381661805,0.30416173879868585,69.94441199462317,14.92330521306048,1.9781879354525824,0.8367931715518554,1.0004136037418117,0.008224921187999175,99.20350260233994,69.93778474369954,117.96510883445607,5.5,2046.0201082216786,246.42284405922845,1.0275080808834849,1.1429741920607643
2820.0,2026-04-01T00:47:00,77.9997415570232,57.566359627081006,177.0477781285458,1.8969101193188949,0.29957692435785727,70.01863120047643,15.043321451060137,1.9961592684403944,0.8369928576520889,1.0024786268451953,0.00980765825769634,99.34209100627183,70.09645323197904,117.58348868684823,5.5,2036.0272128888791,247.07456245771243,1.0353139018260882,1.1537784774719138
2880.0,2026-04-01T00:48:00,78.02706836090351,57.51281695572945,171.74981659056843,1.8443939922572676,0.2922171501070258,69.75304627746729,14.956539611005654,1.9976675715850933,0.8410958818950364,0.9993217198268082,0.007900203156722622,99.25785593126098,69.93584559474671,117.48696178802564,5.5,1992.2585538945214,238.42269602852616,1.014319372797365,1.1377230122949593
2940.0,2026-04-01T00:49:00,77.89943949159212,57.71248068200603,169.9800393220306,1.8928754257452274,0.29573527994420956,69.94272792730929,15.122262954067667,1.9863714699410437,0.8261204855930279,1.001176458360297,0.008565443147120589,99.3230382265658,70.07772901467084,117.58109112201231,5.5,2011.2384818113962,241.152502164647,1.0176489360498338,1.1587981757618935
3000.0,2026-04-01T00:50:00,78.3268851344084,57.278274939021934,168.661395308634,1.8532393510054301,0.3003354533035751,69.96937635954113,15.204068113542041,2.01087895814989,0.8226626181848733,1.0038612495904389,0.005871967539095693,99.29360147743232,70.39691634839924,117.78497016943933,5.5,2010.122092993539,241.20889919003952,1.0231842852485151,1.1330544722862328
3060.0,2026-04-01T00:51:00,78.12643916191708,57.433859972067864,171.30913777530492,1.9163269881358815,0.2996803039271969,69.98194528580981,14.922195282871359,2.0112877862582126,0.8297811652850486,0.99613720289577,0.007011573594775467,99.24843779294595,70.11858554960243,117.74818013180011,5.5,2039.0248731458912,254.66761321496665,1.017424280450353,1.1177338003817943
3120.0,2026-04-01T00:52:00,77.87120961427425,57.43977436300145,172.2302281579851,1.9456109581702044,0.29783579509985547,70.02295810146465,14.990087661682859,1.9750654837179307,0.8325411719410958,1.0002832466443685,0.006405566522862073,99.26507237933956,70.25975907729364,117.35882546787825,5.5,2056.8002637202535,249.88053474196147,1.0086675240417717,1.1455564665922056
3180.0,2026-04-01T00:53:00,78.05091576527691,57.69887339509548,174.70084598831605,1.9262835232189046,0.3057918129426273,69.98267571469255,14.965021727712504,2.021734255043657,0.8455639151730655,1.004827651245481,0.006783036690157866,99.20014579066114,70.36835437576582,117.27579088718392,5.5,1997.8347787582036,251.03339632201252,1.0214316617303871,1.1562086875006132
3240.0,2026-04-01T00:54:00,78.07617419605393,57.50497049830415,169.9212712481705,1.903861620120168,0.2953147703047167,69.95693853002476,14.980600368474954,1.985421919057564,0.8329809582118761,1.0058112924566198,0.007257408388663256,99.2924907308145,69.97274507622,117.9330554525406,5.5,2057.350684033925,246.90520044824373,1.0242334837429368,1.1354719430068643
3300.0,2026-04-01T00:55:00,77.98337457402238,57.75124568726,162.6881980108527,1.9140383589562722,0.30205126055715137,70.19669576425554,15.120869377398193,2.0274297163381556,0.8282923178440997,0.9997445283120412,0.006811738416647687,99.22886233921008,70.05512898363314,117.54573694948685,5.5,2020.6500948437879,244.0031223220914,1.0109658018253165,1.1644078843623171
3360.0,2026-04-01T00:56:00,78.15435888111125,57.505096042265514,163.6195178836739,1.9369578574480983,0.29922806273061514,70.0940672292247,15.000411874107888,2.0281049742165322,0.8317607595144543,1.003892444558632,0.008375647634201311,99.1736181863709,69.97206384836116,118.0058061554116,5.5,1995.5440097939463,245.43767354616398,1.0316767506853097,1.1542798636614884
3420.0,2026-04-01T00:57:00,78.03181689690922,57.299161475187404,173.1853913307634,1.9039977824975087,0.30475465911363225,69.84481492932346,14.944412522151945,1.9826149795639831,0.8395323710534295,0.9974277295998503,0.00818056512524982,99.32553792719816,70.05779314132624,117.51730869832994,5.5,1974.555030404579,247.9802338779308,1.0271024690323969,1.1534831037868285
3480.0,2026-04-01T00:58:00,77.90583536282656,57.22710010736155,166.24924393031898,1.9155401510338737,0.29559204921772475,69.91017826296357,14.962076252895702,2.015684937178446,0.8151347957250892,0.9976725601990462,0.008542307318482408,99.1265512716813,70.00092377142106,117.70048453022152,5.5,2086.501969977086,244.57305730116096,1.0129580539020018,1.1448247726835676
3540.0,2026-04-01T00:59:00,78.07483855300275,57.422479996729265,162.15413616378052,1.9063419677000384,0.298712494927687,70.16533517786311,14.936090340284586,1.9878806127753716,0.8211727969373228,1.0031897754725179,0.008041244651300784,99.27295047324974,70.12720038742833,117.55063721567664,5.5,1971.7321381129286,246.18895976409124,1.0322197372289303,1.1797186873130996
3600.0,2026-04-01T01:00:00,77.93985623285266,57.74884880324525,170.1430479973621,1.8995055760252852,0.30109966668808386,70.13630435563677,14.937162689374615,2.0088308567554067,0.8314763825133974,1.000228844437787,0.006974052693681042,99.23438382985707,70.12943987558035,117.58405220239487,5.5,2007.0801312384256,242.39636038120395,1.0203721105984176,1.141309716311647
3660.0,2026-04-01T01:01:00,78.21072490024255,57.60768218831115,162.39607027324502,2.036912844454022,0.29625494848018785,69.96620679959044,15.115076484070679,1.9841239195318547,0.8500648727185248,0.9921894620591575,0.004842317455919882,99.23808654965961,69.74613485171567,117.7069870859056,5.5,2085.1650841297887,256.0458163851425,1.0210171846051437,1.1470836123804327
3720.0,2026-04-01T01:02:00,78.00766039960658,57.538385512167174,164.81896136700837,2.0313493655981714,0.29521126951927246,70.02750270611206,15.033203837220096,1.964466504050373,0.8355493732507244,1.0025704080374669,0.007539922402027936,99.2577567596994,70.01996901598933,117.72187171591554,5.5,2090.4983853842955,257.06548207965864,1.004169247684134,1.1511538923767144
3780.0,2026-04-01T01:03:00,77.81565754368705,57.51127070262576,164.82416391672103,2.0159844814092405,0.29809804124753964,70.18595549423648,14.960679568073779,1.9787875037498803,0.8155239327699969,0.9990921470518142,0.007450930572527885,99.25987784861259,70.2079849066109,117.84241447185555,5.5,2045.0586622075502,253.24922889153692,1.0107194944341555,1.1515410585799508
3840.0,2026-04-01T01:04:00,78.0391875028799,57.6840319044662,165.34931167031985,1.9704700358121907,0.30308275845246946,70.257280643903,15.063832203852797,1.968835961737252,0.8204990030237908,1.0039741803358955,0.00767279024479463,99.21843838677582,69.91831816437764,117.88604650927732,5.5,2046.3911513766504,252.91399161923326,1.0170413605113686,1.144533247379549
3900.0,2026-04-01T01:05:00,78.19820956332244,57.44932426418546,165.67025282652804,2.0406473651899018,0.30782745230190695,70.19011934595109,15.041838970805989,2.0167902768051666,0.8262479516257264,0.9970663514499725,0.00634282321149061,99.24173478704171,70.1769662171606,117.8062145114096,5.5,2080.8411228642963,258.45296642267766,1.0097320901167095,1.152392260925424
3960.0,2026-04-01T01:06:00,78.27447153631745,57.66404829035589,168.4836449447155,2.018066369985877,0.302156566629919,69.98698567177968,14.832533378647334,1.9627405650834178,0.8351831142480332,0.9984710052141784,0.009670511603602064,99.22235043561967,70.46667556698674,117.52081384820254,5.5,2118.1047589809586,260.0367180077183,1.0115815150983827,1.1412463944926028
4020.0,2026-04-01T01:07:00,78.01556179278762,57.81690034172855,168.88276315512823,2.0335248401887274,0.29522656010762394,70.16913288644722,15.12845932268691,1.9881732639741276,0.8269487551918021,0.9990583618204791,0.008443823328855907,99.2050685866596,70.16291504766056,117.45372863663577,5.5,2146.6852813847236,258.202784245938,1.0095791995475873,1.1613002257764187
4080.0,2026-04-01T01:08:00,77.9299503269207,57.79980182208045,162.92996485466855,2.0037540221224424,0.30380561616154106,69.89616408445319,14.809394297991103,1.989607326293435,0.8289194545572158,0.9977823329604673,0.008005918410193135,99.20776216952233,70.04327583251506,117.50827977765172,5.5,2113.247232230157,251.0634094257512,1.0080897069267545,1.1491827586002537
4140.0,2026-04-01T01:09:00,78.4308239123834,57.91698751313633,159.11753851876995,1.9980805522545777,0.29920557391216207,69.98395062254541,14.991443775051346,1.9871686202836465,0.8309362652842869,0.9955697255090077,0.006245932632248798,99.15287290627592,70.02529674626857,117.80611131044076,5.5,2066.4084089689095,258.35061419599896,1.019139689613177,1.1454357941651483
4200.0,2026-04-01T01:10:00,78.19924781202212,57.57172449259332,164.4602000714148,1.9926495447617218,0.2955172752786458,69.8902045386367,15.043353869841477,2.003734362273098,0.8234597194540655,0.994633554302016,0.008840065500648985,99.19847977438113,70.00227386883407,117.64610027988647,5.5,2056.6147800424515,259.02049733886406,1.0307611232437135,1.151398068141422
4260.0,2026-04-01T01:11:00,77.71094104976429,57.602954914648905,167.17762205980753,2.0198331599726855,0.3021221156420263,70.12020874743924,14.978505595153779,1.952609284667432,0.8479157229130998,1.0050095387989686,0.00848691142255133,99.12786594341335,70.20107044381639,117.6727970078293,5.5,2125.718481487903,264.7557339840098,1.0215340332321736,1.1498101865648107
4320.0,2026-04-01T01:12:00,77.94305063597878,57.54046729596214,173.29180517276427,1.9753304881115592,0.29754406666553485,69.9485543523986,15.032872746570556,1.9781747660149576,0.8368635891407117,0.9967325255513247,0.008586833694812637,99.29299196435674,69.92961223348404,117.75130409860382,5.5,2095.840903019665,253.22643517231324,1.0334170008449333,1.1220208050685303
4380.0,2026-04-01T01:13:00,78.08747231395367,57.464814887955605,168.37445858928965,2.008339176390774,0.3012233359548734,69.94586623373465,15.062501827669822,2.0478010253231576,0.8313033274525188,0.9987440365331407,0.008419364527495147,99.20149201203552,70.2320755147732,117.45419246778506,5.5,1967.50299979349,251.49603876573616,1.0224883869756154,1.141755622293416
4440.0,2026-04-01T01:14:00,77.9845731172768,57.65196439028299,176.0787199326169,1.955651365170926,0.302132653367966,69.98046783166713,14.747846932257728,2.0181656148795732,0.8341734460170739,0.996957999699352,0.007843882376258054,99.17410910970662,70.30991542948964,117.513460275969,5.5,2063.8254310739426,248.41372490120833,1.0379748188679416,1.1476736827841596
4500.0,2026-04-01T01:15:00,78.3149650665278,57.593612659265496,162.09104881281243,2.0277331920441317,0.2970886662742947,69.95244873640723,15.130844798415568,2.025404156435475,0.8380990111415085,1.0007417478982106,0.009953355398391537,99.28968090550735,70.23156699827234,117.72822555145476,5.5,2082.5086398429485,249.387741701453,1.039100773791202,1.1490632907349323
4560.0,2026-04-01T01:16:00,78.09202519496792,57.57709431229834,169.0780791916807,1.9756443328615214,0.30333585333594654,70.14611688581375,15.023447424997228,2.017197185872488,0.8396132001036966,1.0015549169892275,0.006525291349740229,99.16922158157219,70.13010524584993,117.79033060268932,5.5,1966.6226996671353,247.4507566734606,1.0003106327403246,1.1701086883739358
4620.0,2026-04-01T01:17:00,77.89303130832663,57.64306243496705,169.72761024128914,1.9640461694155786,0.2943338956282789,69.9871751358817,14.78152676178257,1.998029119219463,0.8277076761263208,1.0003521668372997,0.005958013542594075,99.23477156132368,70.23219736865933,117.5077601740163,5.5,2061.946046773867,256.8256029054181,1.027809097715193,1.1491791689383766
