timestamp,batch.T_R_C,batch.T_J_C,batch.T_cool_in_C,batch.C_A,batch.C_P,batch.conversion,batch.F_cool,batch.dHdt
2026-01-01 00:22:00,28.77246537986707,27.942042349737108,18.0,1182.6453474191374,317.35465258086265,0.21156976838724176,0.4,18.01385374530203
2026-01-01 00:23:00,28.977623226104072,28.135919131927267,18.0,1167.1672979076548,332.83270209234524,0.2218884680615635,0.4,18.100862630248248
2026-01-01 00:24:00,29.182688029648148,28.32978461096002,18.0,1151.6165879349455,348.3834120650545,0.23225560804336964,0.4,18.183353787927352
2026-01-01 00:25:00,29.387588391988118,28.523575157306652,18.0,1135.997195930617,364.00280406938305,0.24266853604625535,0.4,18.261079017072092
2026-01-01 00:26:00,29.592249540792523,28.71722400147155,18.0,1120.3133146601717,379.6866853398283,0.25312445689321883,0.4,18.3337865071847
2026-01-01 00:27:00,29.796593303827308,28.910661198717378,18.0,1104.569354037207,395.43064596279305,0.263620430641862,0.4,18.401221507634556
2026-01-01 00:28:00,30.000538094148283,29.10381360299516,18.0,1088.7699433298205,411.23005667017947,0.274153371113453,0.4,18.463127072418974
2026-01-01 00:29:00,30.20399890765833,29.29660485120621,18.0,1072.9199326955627,427.0800673044373,0.2847200448696249,0.4,18.51924488238376
2026-01-01 00:30:00,30.406887334141345,29.488955358878627,18.0,1057.024393977984,442.9756060220161,0.29531707068134405,0.4,18.5693161460803
2026-01-01 00:31:00,30.60911158289673,29.680782328326416,18.0,1041.088620697128,458.9113793028721,0.30594091953524805,0.4,18.613082579716554
2026-01-01 00:32:00,30.81057652409038,29.871999770354876,18.0,1025.1181271662715,474.8818728337285,0.31658791522248564,0.4,18.650287465822853
2026-01-01 00:33:00,31.01118374691447,30.062518540564383,18.0,1009.1186466679399,490.88135333206014,0.3272542355547068,0.4,18.6806767893102
2026-01-01 00:34:00,31.210831635613147,30.252246391284018,18.0,993.0961286237892,506.90387137621076,0.33793591425080716,0.4,18.704000448557633
2026-01-01 00:35:00,31.409415464374092,30.44108804013183,18.0,977.0567346954747,522.9432653045253,0.3486288435363502,0.4,18.720013538022904
2026-01-01 00:36:00,31.606827512013353,30.628945256150928,18.0,961.0068337571273,538.9931662428727,0.35932877749524844,0.4,18.728477697637103
2026-01-01 00:37:00,31.802957197290368,30.81571696440085,18.0,944.9529956846964,555.0470043153036,0.3700313362102024,0.4,18.729162522939372
2026-01-01 00:38:00,31.997691235573427,31.001299369804258,18.0,928.9019839131751,571.0980160868249,0.38073201072455,0.4,18.721847028530252
2026-01-01 00:39:00,32.19091381744727,31.18558610094317,18.0,912.8607467196883,587.1392532803117,0.3914261688535411,0.4,18.706321156011082
2026-01-01 00:40:00,32.38250680969486,31.368468374378153,18.0,896.836407198616,603.163592801384,0.4021090618675893,0.4,18.682387316132978
2026-01-01 00:41:00,32.57234997891362,31.549835179922525,18.0,880.8362519043405,619.1637480956595,0.412775832063773,0.4,18.649861953451033
2026-01-01 00:42:00,32.7603212378275,31.72957348714135,18.0,864.8677181478521,635.1322818521479,0.4234215212347653,0.4,18.60857712037548
2026-01-01 00:43:00,32.94629691414036,31.907568473164304,18.0,848.9383799452492,651.0616200547508,0.43404108003650055,0.4,18.558382046182103
2026-01-01 00:44:00,33.13015204154431,32.083703771702574,18.0,833.0559326290878,666.9440673709122,0.4446293782472748,0.4,18.499144685317635
2026-01-01 00:45:00,33.31176067224192,32.25786174294416,18.0,817.2281761474344,682.7718238525656,0.4551812159017104,0.4,18.430753228243347
2026-01-01 00:46:00,33.49099621008412,32.429923763768784,18.0,801.4629970902425,698.5370029097575,0.46569133527317164,0.4,18.353117557161774
2026-01-01 00:47:00,33.6677317631453,32.59977053748054,18.0,785.7683494981221,714.2316505018779,0.4761544336679186,0.4,18.2661706282723
2026-01-01 00:48:00,33.84184051428275,32.767282422001756,18.0,770.1522345245025,729.8477654754975,0.48656517698366497,0.4,18.169869761777353
2026-01-01 00:49:00,34.013196107943145,32.932339775211176,18.0,754.6226790383731,745.3773209616269,0.49691821397441793,0.4,18.064197820714345
2026-01-01 00:50:00,34.18167305120204,33.09482331584593,18.0,739.1877132709491,760.8122867290509,0.5072081911527007,0.4,17.949164259871857
2026-01-01 00:51:00,34.34714712674895,33.254614498127125,18.0,723.8553476254797,776.1446523745203,0.5174297682496802,0.4,17.824806026568965
2026-01-01 00:52:00,34.50949581527777,33.411595898012024,18.0,708.6335487846743,791.3664512153257,0.5275776341435504,0.4,17.691188295975657
2026-01-01 00:53:00,34.66859872450101,33.56565160873777,18.0,693.5302152645528,806.4697847354472,0.5376465231569648,0.4,17.54840502491211
2026-01-01 00:54:00,34.82433802179668,33.71666764309066,18.0,678.5531525766254,821.4468474233746,0.547631231615583,0.4,17.396579309710066
2026-01-01 00:55:00,34.97659886731259,33.86453233963863,18.0,663.7100481718157,836.2899518281843,0.5575266345521228,0.4,17.2358635357236
2026-01-01 00:56:00,35.12526984420788,34.009136769983,18.0,649.0084463492129,850.9915536507871,0.567327702433858,0.4,17.066439308429572
2026-01-01 00:57:00,35.27024338260554,34.15037514394726,18.0,634.4557233202254,865.5442766797746,0.5770295177865165,0.4,16.888517158720553
2026-01-01 00:58:00,35.411416173767236,34.28814520951266,18.0,620.0590626238221,879.9409373761779,0.5866272915841186,0.4,16.702336017924893
2026-01-01 00:59:00,35.54868957099217,34.422348644245346,18.0,605.8254310910299,894.1745689089701,0.5961163792726467,0.4,16.508162461240175
2026-01-01 01:00:00,35.6819699737739,34.55289143494008,18.0,591.7615555565782,908.2384444434218,0.6054922962956145,0.4,16.306289721563893
2026-01-01 01:01:00,35.81116919184234,34.67968424222852,18.0,577.873900512438,922.126099487562,0.614750732991708,0.4,16.09703647909478
2026-01-01 01:02:00,35.93620478585723,34.80264274697788,18.0,564.1686468919312,935.8313531080688,0.6238875687387125,0.4,15.880745435470661
2026-01-01 01:03:00,36.05700038170926,34.92168797542263,18.0,550.6516721641501,949.3483278358499,0.6328988852238999,0.4,15.657781684528196
2026-01-01 01:04:00,36.17348595562828,35.03674660014366,18.0,537.3285319066867,962.6714680933133,0.6417809787288755,0.4,15.428530894945778
2026-01-01 01:05:00,36.28559808758075,35.14775121422451,18.0,524.2044430103177,975.7955569896823,0.6505303713264549,0.4,15.193397322972665
2026-01-01 01:06:00,36.393280180764805,35.25464057617057,18.0,511.2842686525258,988.7157313474743,0.6591438208983161,0.4,14.952801676088942
2026-01-01 01:07:00,36.49648264537262,35.35735982347285,18.0,498.5725051578705,1001.4274948421295,0.667618329894753,0.4,14.707178850718876
2026-01-01 01:08:00,36.59516304517683,35.45586065302837,18.0,486.0732708425759,1013.9267291574241,0.6759511527716161,0.4,14.456975568971846
2026-01-01 01:09:00,36.68928620591055,35.55010146698726,18.0,473.7902969186654,1026.2097030813347,0.6841398020542232,0.4,14.202647940773051
2026-01-01 01:10:00,36.778824284831046,35.64004748297242,18.0,461.726920509963,1038.273079490037,0.692182052993358,0.4,13.94465897863415
2026-01-01 01:11:00,36.86375680128816,35.72567080801258,18.0,449.8860798087252,1050.1139201912747,0.7000759467941832,0.4,13.68347609268682
2026-01-01 01:12:00,36.94407062854481,35.80695047592826,18.0,438.2703113780122,1061.7296886219879,0.7078197924146585,0.4,13.41956859346211
2026-01-01 01:13:00,37.01975994751194,35.88387244830852,18.0,426.88174958159874,1073.1182504184012,0.7154121669456008,0.4,13.153405229248554
2026-01-01 01:14:00,37.090826163460235,35.95642957960666,18.0,415.72212810066793,1084.277871899332,0.7228519145995547,0.4,12.88545178373781
2026-01-01 01:15:00,37.15727778714347,36.02462154726044,18.0,404.7927834751407,1095.2072165248592,0.7301381443499061,0.4,12.616168758103532
2026-01-01 01:16:00,37.219130282110655,36.08845474809402,18.0,394.0946605876067,1105.9053394123932,0.7372702262749288,0.4,12.34600915970165
2026-01-01 01:17:00,37.2764058802922,36.14794216258929,18.0,383.62831998976213,1116.371680010238,0.7442477866734919,0.4,12.075416417300058
2026-01-01 01:18:00,37.32913336821025,36.203103188903754,18.0,373.3939469552729,1126.606053044727,0.7510707020298181,0.4,11.804822440191948
2026-01-01 01:19:00,37.37734784638798,36.25396344877629,18.0,363.3913621292708,1136.6086378707291,0.7577390919138194,0.4,11.53464583580342
2026-01-01 01:20:00,37.42109046470898,36.300554567674226,18.0,353.6200336333926,1146.3799663666073,0.7642533109110715,0.4,11.265290297533003
2026-01-01 01:21:00,37.46040813661085,36.34291393171759,18.0,344.0790904764621,1155.9209095235378,0.7706139396823586,0.4,10.997143171634738
2026-01-01 01:22:00,37.49535323508121,36.381084424046435,18.0,334.76733711461713,1165.232662885383,0.776821775256922,0.4,10.730574209041745
2026-01-01 01:23:00,37.52598327346652,36.41511414338959,18.0,325.6832690008503,1174.3167309991497,0.7828778206660998,0.4,10.46593450518743
2026-01-01 01:24:00,37.55236057410076,36.44505610764304,18.0,316.82508896248765,1183.1749110375124,0.7887832740250083,0.4,10.203555628172234
2026-01-01 01:25:00,37.57455192771988,36.47096794527266,18.0,308.1907242459267,1191.8092757540733,0.7945395171693822,0.4,9.943748933092886
2026-01-01 01:26:00,37.59262824654837,36.49291157732972,18.0,299.77784407083755,1200.2221559291625,0.800148103952775,0.4,9.686805058037848
2026-01-01 01:27:00,37.60666421383405,36.51095289279999,18.0,291.5838775407856,1208.4161224592144,0.805610748306143,0.4,9.432993595190817
2026-01-01 01:28:00,37.616737932467345,36.52516141991504,18.0,283.60603176364305,1216.393968236357,0.8109293121575714,0.4,9.182562928690952
2026-01-01 01:29:00,37.62293057515859,36.53560999592992,18.0,275.8413100429857,1224.1586899570143,0.8161057933046763,0.4,8.935740229389488
2026-01-01 01:30:00,37.625326038463356,36.54237443772496,18.0,268.28653001066294,1231.713469989337,0.8211423133262247,0.4,8.692731595422073
2026-01-01 01:31:00,37.6240106027513,36.545533215425394,18.0,260.9383415806474,1239.0616584193526,0.8260411056129018,0.4,8.453722326582724
2026-01-01 01:32:00,37.61907260000498,36.5451671310521,18.0,253.79324461487332,1246.2067553851266,0.8308045035900844,0.4,8.218877319824836
2026-01-01 01:33:00,37.610602091124065,36.54135900402548,18.0,246.84760620282228,1253.1523937971776,0.8354349291981185,0.4,7.988341572818292
2026-01-01 01:34:00,37.59869055419358,36.53419336514952,18.0,240.09767746790175,1259.9023225320982,0.8399348816880655,0.4,7.762240782334808
2026-01-01 01:35:00,37.583430584963196,36.52375616049994,18.0,233.53960982499035,1266.4603901750097,0.8443069267833399,0.4,7.540682024296298
2026-01-01 01:36:00,37.564915610574644,36.51013446644299,18.0,227.16947062470973,1272.8305293752903,0.8485536862501936,0.4,7.323754502577178
2026-01-01 01:37:00,37.54323961737259,36.49341621681367,18.0,220.9832581308777,1279.0167418691224,0.8526778279127483,0.4,7.1115303540729276
2026-01-01 01:38:00,37.51849689344152,36.473689943091586,18.0,214.9769157880706,1285.0230842119295,0.8566820561412863,0.4,6.904065498109992
2026-01-01 01:39:00,37.49078178633232,36.45104452823074,18.0,209.1463457461604,1290.8536542538395,0.860569102835893,0.4,6.701400518948161
2026-01-01 01:40:00,37.46018847627005,36.42556897462697,18.0,203.4874216180128,1296.5125783819872,0.8643417189213248,0.4,6.503561570886847
2026-01-01 01:41:00,37.426810764983486,36.397352186545504,18.0,197.99600045517414,1302.0039995448258,0.8680026663632172,0.4,6.310561296314713
2026-01-01 01:42:00,37.39074188015297,36.36648276718239,18.0,192.66793393428384,1307.3320660657162,0.8715547107104774,0.4,6.122399747906503
2026-01-01 01:43:00,37.352074295349325,36.33304883039773,18.0,187.49907875411148,1312.5009212458885,0.8750006141639257,0.4,5.939065307059147
2026-01-01 01:44:00,37.31089956522521,36.29713782703726,18.0,182.48530624951246,1317.5146937504876,0.8783431291669918,0.4,5.760535591549489
2026-01-01 01:45:00,37.26730817562043,36.2588363856496,18.0,177.62251123423508,1322.3774887657648,0.8815849925105099,0.4,5.586778346271898
2026-01-01 01:46:00,37.22138940816393,36.218230167311845,18.0,172.9066200894072,1327.0933799105928,0.8847289199403953,0.4,5.417752311769317
2026-01-01 01:47:00,37.1732312188812,36.175403734194106,18.0,168.3335981187105,1331.6664018812894,0.8877776012541929,0.4,5.253408066085665
2026-01-01 01:48:00,37.12292013026223,36.13044043142423,18.0,163.8994561947476,1336.1005438052525,0.8907336958701684,0.4,5.09368883624202
2026-01-01 01:49:00,37.07054113619597,36.083422281757294,18.0,159.6002567239639,1340.3997432760361,0.8935998288506908,0.4,4.938531276360386
2026-01-01 01:50:00,37.01617761914724,36.034429892507546,18.0,155.4321189597466,1344.5678810402535,0.896378587360169,0.4,4.7878662101291685
2026-01-01 01:51:00,36.959911278923016,35.98354237416555,18.0,151.39122369503312,1348.6087763049668,0.8990725175366445,0.4,4.641619335912871
2026-01-01 01:52:00,36.901822072362165,35.9308372700969,18.0,147.47381736697622,1352.5261826330238,0.9016841217553492,0.4,4.499711893364056
2026-01-01 01:53:00,36.84198816327415,35.87639049670105,18.0,143.67621560697418,1356.3237843930258,0.9042158562620172,0.4,4.3620612908883745
2026-01-01 01:54:00,36.78048588195139,35.820276293400696,18.0,139.99480626974108,1360.005193730259,0.906670129153506,0.4,4.228581693751961
2026-01-01 01:55:00,36.717389693586256,35.76256718182731,18.0,136.42605197510358,1363.5739480248965,0.9090492986832643,0.4,4.099184573002251
2026-01-01 01:56:00,36.652772174933204,35.7033339335743,18.0,132.9664921959204,1367.0335078040796,0.9113556718693864,0.4,3.9737792157029737
2026-01-01 01:57:00,36.58670399857334,35.64264554589414,18.0,129.61274492496744,1370.3872550750325,0.913591503383355,0.4,3.852273197263854
2026-01-01 01:58:00,36.51925392415677,35.58056922473304,18.0,126.3615079528584,1373.6384920471417,0.9157589946980944,0.4,3.7345728168799335
2026-01-01 01:59:00,36.45048879602035,35.517170374509874,18.0,123.209559788118,1376.790440211882,0.917860293474588,0.4,3.62058349728562
2026-01-01 02:00:00,36.380473546602445,35.452512594068025,18.0,120.15376024942165,1379.8462397505784,0.9198974931670523,0.4,3.5102101501819547
2026-01-01 02:01:00,36.3092712051029,35.38665767824881,18.0,117.19105075879986,1382.8089492412,0.9218726328274667,0.4,3.403357508812162
2026-01-01 02:02:00,36.23694291086383,35.319665624561026,18.0,114.31845436330207,1385.681545636698,0.9237876970911321,0.4,3.2999304292472824
2026-01-01 02:03:00,36.16354793097554,35.2515946444463,18.0,111.53307551124844,1388.4669244887516,0.9256446163258344,0.4,3.1998341620013657
2026-01-01 02:04:00,36.08914368163852,35.18250117866427,18.0,108.83209960779504,1391.167900392205,0.9274452669281367,0.4,3.102974595629582
2026-01-01 02:05:00,36.0137857528444,35.112439916350525,18.0,106.21279237311248,1393.7872076268875,0.9291914717512584,0.4,3.009258473976062
2026-01-01 02:06:00,35.937527935964965,35.04146381732585,18.0,103.67249902505155,1396.3275009749484,0.9308850006499656,0.4,2.91859358873228
2026-01-01 02:07:00,35.86042225386768,34.969624137263736,18.0,101.20864330675282,1398.7913566932473,0.9325275711288316,0.4,2.8308889489468663
2026-01-01 02:08:00,35.782518993202416,34.89697045534757,18.0,98.81872637826483,1401.1812736217353,0.9341208490811569,0.4,2.74605492909395
2026-01-01 02:09:00,35.703866738532724,34.823550704076524,18.0,96.50032558987526,1403.4996744101247,0.9356664496067498,0.4,2.66400339726398
2026-01-01 02:10:00,35.62451240800897,34.74941120090392,18.0,94.25109315354146,1405.7489068464586,0.937165937897639,0.4,2.584647824988598
2026-01-01 02:11:00,35.54450129030619,34.6745966814168,18.0,92.06875472753522,1407.9312452724648,0.9386208301816432,0.4,2.5079033801528685
2026-01-01 02:12:00,35.46387708257299,34.599150333787236,18.0,89.95110792819798,1410.0488920718021,0.9400325947145347,0.4,2.4336870043846086
2026-01-01 02:13:00,35.382681929159844,34.523113834251205,18.0,87.89602078154022,1412.1039792184597,0.9414026528123065,0.4,2.361917476243888
2026-01-01 02:14:00,35.30095646091712,34.446527383389025,18.0,85.9014301263134,1414.0985698736865,0.9427323799157911,0.4,2.2925154614668672
2026-01-01 02:15:00,35.218739834872224,34.36942974300547,18.0,83.96533997913889,1416.034660020861,0.9440231066805741,0.4,2.2254035514477923
2026-01-01 02:16:00,35.136069774114674,34.29185827342201,18.0,82.08581987129267,1417.9141801287074,0.9452761200858049,0.4,2.160506291072815
2026-01-01 02:17:00,35.052982607734634,34.213848971016034,18.0,80.26100316582071,1419.7389968341793,0.9464926645561195,0.4,2.0977501969493813
2026-01-01 02:18:00,34.96951331067879,34.135436505856376,18.0,78.48908536279477,1421.5109146372051,0.9476739430914701,0.4,2.037063767006396
2026-01-01 02:19:00,34.885695543398924,34.0566542593013,18.0,76.76832239971108,1423.231677600289,0.9488211184001927,0.4,1.978377482372997
2026-01-01 02:20:00,34.80156169118817,33.97753436143779,18.0,75.09702895328438,1424.9029710467157,0.9499353140311438,0.4,1.9216238023795047
2026-01-01 02:21:00,34.71714290310592,33.89810772825763,18.0,73.47357674819347,1426.5264232518066,0.9510176155012043,0.4,1.8667371534604849
2026-01-01 02:22:00,34.63246913041155,33.81840409847604,18.0,71.8963928776925,1428.1036071223075,0.9520690714148716,0.4,1.8136539126811935
2026-01-01 02:23:00,34.54756916443313,33.73845206991092,18.0,70.36395814040782,1429.6360418595923,0.9530906945730615,0.4,1.7623123865503434
2026-01-01 02:24:00,34.462470673809264,33.658279135351734,18.0,68.87480539709576,1431.1251946029042,0.9540834630686028,0.4,1.712652785728569
2026-01-01 02:25:00,34.3772002410513,33.57791171785573,18.0,67.42751795063731,1432.5724820493626,0.9550483213662417,0.4,1.6646171961903016
2026-01-01 02:26:00,34.29178339838171,33.497375205420155,18.0,66.02072795208716,1433.979272047913,0.9559861813652752,0.4,1.618149547348547
2026-01-01 02:27:00,34.2062446628118,33.41669398498527,18.0,64.65311483517894,1435.346885164821,0.956897923443214,0.4,1.573195577606599
2026-01-01 02:28:00,34.12060757042843,33.33589147573116,18.0,63.32340378130812,1436.6765962186919,0.9577843974791279,0.4,1.5297027977581805
2026-01-01 02:29:00,34.034894709867444,33.254990161639455,18.0,62.03036421667077,1437.9696357833293,0.9586464238555529,0.4,1.4876204526179975
2026-01-01 02:30:00,33.94912775495402,33.17401162329355,18.0,60.772808342924215,1439.2271916570758,0.9594847944380505,0.4,1.4468994812274616
2026-01-01 02:31:00,33.86332749649836,33.09297656890101,18.0,59.549589702455684,1440.4504102975443,0.9603002735316962,0.4,1.4074924759464584
2026-01-01 02:32:00,33.77751387323866,33.011904864523046,18.0,58.359601779091705,1441.6403982209083,0.9610935988139389,0.4,1.3693536407101594
2026-01-01 02:33:00,33.69170600192541,32.93081556350228,18.0,57.201776634855214,1442.7982233651448,0.9618654822434299,0.4,1.3324387487003797
2026-01-01 02:34:00,33.60592220654752,32.84972693508354,18.0,56.075083583174724,1443.9249164168252,0.9626166109445502,0.4,1.2967050996543874
2026-01-01 02:35:00,33.520180046702876,32.76865649222589,18.0,54.97852789876974,1445.0214721012303,0.9633476480674869,0.4,1.2621114770090354
2026-01-01 02:36:00,33.43449634511717,32.687621018606706,18.0,53.91114956427723,1446.0888504357229,0.9640592336238153,0.4,1.2286181050552318
2026-01-01 02:37:00,33.348887214320314,32.6066365948227,18.0,52.87202205354235,1447.1279779464576,0.9647519852976384,0.4,1.196186606257298
2026-01-01 02:38:00,33.26336808248817,32.52571862379324,18.0,51.860251151373134,1448.1397488486268,0.9654264992324179,0.4,1.164779958872199
2026-01-01 02:39:00,33.17795371846364,32.444881855375684,18.0,50.87497380945018,1449.1250261905498,0.9660833507936999,0.4,1.1343624549870104
2026-01-01 02:40:00,33.092658255967194,32.364140410202026,18.0,49.91535703798813,1450.084642962012,0.9667230953080079,0.4,1.104899659076365
2026-01-01 02:41:00,33.007495217014366,32.283507802749,18.0,48.980596832664396,1451.0194031673357,0.9673462687782238,0.4,1.0763583671682062
2026-01-01 02:42:00,32.92247753455342,32.20299696365544,18.0,48.069917136261004,1451.930082863739,0.967953388575826,0.4,1.048706566692458
2026-01-01 02:43:00,32.8376175743407,32.122620261300256,18.0,47.18256883440601,1452.817431165594,0.968544954110396,0.4,1.0219133970760217
2026-01-01 02:44:00,32.75292715607122,32.04238952265695,18.0,46.3178287847517,1453.6821712152482,0.9691214474768322,0.4,0.9959491111367875
2026-01-01 02:45:00,32.66841757378086,31.962316053440304,18.0,45.47499887888549,1454.5250011211144,0.9696833340807429,0.4,0.9707850373197214
2026-01-01 02:46:00,32.58409961554031,31.88241065756239,18.0,44.653405136236266,1455.3465948637638,0.9702310632425092,0.4,0.9463935428099417
2026-01-01 02:47:00,32.49998358245756,31.802683655913825,18.0,43.85239682921229,1456.1476031707878,0.9707650687805252,0.4,0.9227479975496675
2026-01-01 02:48:00,32.416079307009454,31.723144904489004,18.0,43.07134563878695,1456.9286543612131,0.9712857695741421,0.4,0.8998227391795014
2026-01-01 02:49:00,32.33239617071922,31.643803811872203,18.0,42.3096448397334,1457.6903551602666,0.9717935701068444,0.4,0.8775930389181723
2026-01-01 02:50:00,32.24894312120125,31.564669356102172,18.0,41.56670851469945,1458.4332914853005,0.9722888609902004,0.4,0.8560350683897917
2026-01-01 02:51:00,32.16572868858975,31.485750100934183,18.0,40.84197079630866,1459.1580292036913,0.9727720194691275,0.4,0.8351258674026552
2026-01-01 02:52:00,32.082761001372035,31.407054211515288,18.0,40.1348851364716,1459.8651148635283,0.9732434099090189,0.4,0.8148433126797431
2026-01-01 02:53:00,32.00004780164335,31.328589469493295,18.0,39.44492360209282,1460.5550763979072,0.9737033842652715,0.4,0.7951660875372222
2026-01-01 02:54:00,31.917596459803292,31.250363287574316,18.0,38.77157619636371,1461.2284238036364,0.9741522825357576,0.4,0.7760736525041922
2026-01-01 02:55:00,31.835413988710457,31.172382723548367,18.0,38.11435020483841,1461.8856497951615,0.9745904331967743,0.4,0.757546216874087
2026-01-01 02:56:00,31.75350705731455,31.094654493799055,18.0,37.47276956549909,1462.527230434501,0.9750181536230007,0.4,0.7395647111758996
2026-01-01 02:57:00,31.671882003782287,31.017184986314987,18.0,36.84637426202805,1463.1536257379719,0.9754357504919813,0.4,0.7221107605511571
2026-01-01 02:58:00,31.590544848135323,30.93998027321851,18.0,36.23471973951688,1463.7652802604832,0.9758435201736555,0.4,0.7051666590211111
2026-01-01 02:59:00,31.50950130441572,30.8630461228297,18.0,35.63737634185699,1464.362623658143,0.9762417491054287,0.4,0.6887153446269254
2026-01-01 03:00:00,31.428756792397053,30.786388011279428,18.0,35.053928770070634,1464.9460712299294,0.9766307141532863,0.4,0.6727403754246815
2026-01-01 03:01:00,31.34831644885611,30.710011133689477,18.0,34.48397556085842,1465.5160244391416,0.9770106829594277,0.4,0.6572259063158826
2026-01-01 03:02:00,31.268185138419994,30.63392041493279,18.0,33.92712858465531,1466.0728714153447,0.9773819142768965,0.4,0.6421566666933864
2026-01-01 03:03:00,31.188367464006262,30.558120519990098,18.0,33.38301256250514,1466.6169874374948,0.9777446582916632,0.4,0.6275179388822827
2026-01-01 03:04:00,31.108867776868294,30.482615863916863,18.0,32.851264601081176,1467.148735398919,0.9780991569326126,0.4,0.6132955373545422
2026-01-01 03:05:00,31.029690186261632,30.407410621434224,18.0,32.33153374519878,1467.6684662548012,0.9784456441698675,0.4,0.5994757886961316
2026-01-01 03:06:00,30.950838568744757,30.33250873615839,18.0,31.82348054718417,1468.176519452816,0.9787843463018773,0.4,0.5860455123050917
2026-01-01 03:07:00,30.872316577128117,30.25791392948082,18.0,31.326776652482298,1468.6732233475177,0.9791154822316784,0.4,0.5729920017990043
2026-01-01 03:08:00,30.794127649084203,30.18362970911295,18.0,30.841104400904726,1469.1588955990953,0.9794392637327303,0.4,0.560303007110243
2026-01-01 03:09:00,30.71627501543071,30.109659377307025,18.0,30.366156442937367,1469.6338435570626,0.9797558957047084,0.4,0.5479667172475867
2026-01-01 03:10:00,30.638761708100787,30.036006038765777,18.0,29.90163537054601,1470.098364629454,0.980065576419636,0.4,0.5359717437029932
2026-01-01 03:11:00,30.561590567809844,29.962672608252262,18.0,29.44725336193566,1470.5527466380643,0.9803684977587095,0.4,0.5243071044823864
2026-01-01 03:12:00,30.484764251432125,29.889661817910564,18.0,29.00273183973769,1470.9972681602624,0.980664845440175,0.4,0.5129622087398468
2026-01-01 03:13:00,30.40828523909778,29.816976224309826,18.0,28.56780114211645,1471.4321988578836,0.9809547992385891,0.4,0.5019268419947885
2026-01-01 03:14:00,30.332155841019755,29.74461821522044,18.0,28.142200206304114,1471.857799793696,0.9812385331957972,0.4,0.4911911519120603
