timestamp,batch.T_R_C,batch.T_J_C,batch.T_cool_in_C,batch.C_A,batch.C_P,batch.conversion,batch.F_cool,batch.dHdt
2026-01-01 00:22:00,28.77246537986707,27.942042349737108,18.0,1182.6453474191374,317.35465258086265,0.21156976838724176,0.4,18.01385374530203
2026-01-01 00:23:00,28.977623226104072,28.135919131927267,18.0,1167.1672979076548,332.83270209234524,0.2218884680615635,0.4,18.100862630248248
2026-01-01 00:24:00,29.182688029648148,28.32978461096002,18.0,1151.6165879349455,348.3834120650545,0.23225560804336964,0.4,18.183353787927352
2026-01-01 00:25:00,29.387588391988118,28.523575157306652,18.0,1135.997195930617,364.00280406938305,0.24266853604625535,0.4,18.261079017072092
2026-01-01 00:26:00,29.592249540792523,28.71722400147155,18.0,1120.3133146601717,379.6866853398283,0.25312445689321883,0.4,18.3337865071847
2026-01-01 00:27:00,29.796593303827308,28.910661198717378,18.0,1104.569354037207,395.43064596279305,0.263620430641862,0.4,18.401221507634556
2026-01-01 00:28:00,30.000538094148283,29.10381360299516,18.0,1088.7699433298205,411.23005667017947,0.274153371113453,0.4,18.463127072418974
2026-01-01 00:29:00,30.20399890765833,29.29660485120621,18.0,1072.9199326955627,427.0800673044373,0.2847200448696249,0.4,18.51924488238376
2026-01-01 00:30:00,30.406887334141345,29.488955358878627,18.0,1057.024393977984,442.9756060220161,0.29531707068134405,0.4,18.5693161460803
2026-01-01 00:31:00,30.60911158289673,29.680782328326416,18.0,1041.088620697128,458.9113793028721,0.30594091953524805,0.4,18.613082579716554
2026-01-01 00:32:00,30.81057652409038,29.871999770354876,18.0,1025.1181271662715,474.8818728337285,0.31658791522248564,0.4,18.650287465822853
2026-01-01 00:33:00,31.01118374691447,30.062518540564383,18.0,1009.1186466679399,490.88135333206014,0.3272542355547068,0.4,18.6806767893102
2026-01-01 00:34:00,31.210831635613147,30.252246391284018,18.0,993.0961286237892,506.90387137621076,0.33793591425080716,0.4,18.704000448557633
2026-01-01 00:35:00,31.409415464374092,30.44108804013183,18.0,977.0567346954747,522.9432653045253,0.3486288435363502,0.4,18.720013538022904
2026-01-01 00:36:00,31.606827512013353,30.628945256150928,18.0,961.0068337571273,538.9931662428727,0.35932877749524844,0.4,18.728477697637103
2026-01-01 00:37:00,31.802957197290368,30.81571696440085,18.0,944.9529956846964,555.0470043153036,0.3700313362102024,0.4,18.729162522939372
2026-01-01 00:38:00,31.997691235573427,31.001299369804258,18.0,928.9019839131751,571.0980160868249,0.38073201072455,0.4,18.721847028530252
2026-01-01 00:39:00,32.19091381744727,31.18558610094317,18.0,912.8607467196883,587.1392532803117,0.3914261688535411,0.4,18.706321156011082
2026-01-01 00:40:00,32.38250680969486,31.368468374378153,18.0,896.836407198616,603.163592801384,0.4021090618675893,0.4,18.682387316132978
2026-01-01 00:41:00,32.57234997891362,31.549835179922525,18.0,880.8362519043405,619.1637480956595,0.412775832063773,0.4,18.649861953451033
2026-01-01 00:42:00,32.7603212378275,31.72957348714135,18.0,864.8677181478521,635.1322818521479,0.4234215212347653,0.4,18.60857712037548
2026-01-01 00:43:00,32.94629691414036,31.907568473164304,18.0,848.9383799452492,651.0616200547508,0.43404108003650055,0.4,18.558382046182103
2026-01-01 00:44:00,33.13015204154431,32.083703771702574,18.0,833.0559326290878,666.9440673709122,0.4446293782472748,0.4,18.499144685317635
2026-01-01 00:45:00,33.31176067224192,32.25786174294416,18.0,817.2281761474344,682.7718238525656,0.4551812159017104,0.4,18.430753228243347
2026-01-01 00:46:00,33.49099621008412,32.429923763768784,18.0,801.4629970902425,698.5370029097575,0.46569133527317164,0.4,18.353117557161774
2026-01-01 00:47:00,33.6677317631453,32.59977053748054,18.0,785.7683494981221,714.2316505018779,0.4761544336679186,0.4,18.2661706282723
2026-01-01 00:48:00,33.84184051428275,32.767282422001756,18.0,770.1522345245025,729.8477654754975,0.48656517698366497,0.4,18.169869761777353
2026-01-01 00:49:00,34.013196107943145,32.932339775211176,18.0,754.6226790383731,745.3773209616269,0.49691821397441793,0.4,18.064197820714345
2026-01-01 00:50:00,34.18167305120204,33.09482331584593,18.0,739.1877132709491,760.8122867290509,0.5072081911527007,0.4,17.949164259871857
2026-01-01 00:51:00,34.34714712674895,33.254614498127125,18.0,723.8553476254797,776.1446523745203,0.5174297682496802,0.4,17.824806026568965
2026-01-01 00:52:00,34.50949581527777,33.411595898012024,18.0,708.6335487846743,791.3664512153257,0.5275776341435504,0.4,17.691188295975657
2026-01-01 00:53:00,34.66859872450101,33.56565160873777,18.0,693.5302152645528,806.4697847354472,0.5376465231569648,0.4,17.54840502491211
2026-01-01 00:54:00,34.82433802179668,33.71666764309066,18.0,678.5531525766254,821.4468474233746,0.547631231615583,0.4,17.396579309710066
2026-01-01 00:55:00,34.97659886731259,33.86453233963863,18.0,663.7100481718157,836.2899518281843,0.5575266345521228,0.4,17.2358635357236
2026-01-01 00:56:00,35.12526984420788,34.009136769983,18.0,649.0084463492129,850.9915536507871,0.567327702433858,0.4,17.066439308429572
2026-01-01 00:57:00,35.27024338260554,34.15037514394726,18.0,634.4557233202254,865.5442766797746,0.5770295177865165,0.4,16.888517158720553
2026-01-01 00:58:00,35.411416173767236,34.28814520951266,18.0,620.0590626238221,879.9409373761779,0.5866272915841186,0.4,16.702336017924893
2026-01-01 00:59:00,35.54868957099217,34.422348644245346,18.0,605.8254310910299,894.1745689089701,0.5961163792726467,0.4,16.508162461240175
2026-01-01 01:00:00,35.6819699737739,34.55289143494008,18.0,591.7615555565782,908.2384444434218,0.6054922962956145,0.05,16.306289721563893
2026-01-01 01:01:00,35.846576547155905,35.13832311509162,18.0,577.8593474124119,922.1406525875881,0.6147604350583921,0.05,16.14446164037808
2026-01-01 01:02:00,36.048627247007346,35.509710154684626,18.0,564.0727575357967,935.9272424642033,0.6239514949761356,0.05,16.028176461020948
2026-01-01 01:03:00,36.26477957318292,35.79415487074948,18.0,550.3790958965579,949.6209041034421,0.633080602735628,0.05,15.924311560011745
2026-01-01 01:04:00,36.485555896256756,36.042698194858474,18.0,536.7742347670862,963.2257652329138,0.6421505101552758,0.05,15.819645721068646
2026-01-01 01:05:00,36.70705669439599,36.27578492559513,18.0,523.261475587791,976.738524412209,0.651159016274806,0.05,15.708872582011836
2026-01-01 01:06:00,36.92762642503061,36.50155257436495,18.0,509.8471036064858,990.1528963935142,0.6601019309290095,0.05,15.589862022955456
2026-01-01 01:07:00,37.14651242471348,36.7231881501603,18.0,496.5385963479296,1003.4614036520704,0.6689742691013802,0.05,15.46177294237482
2026-01-01 01:08:00,37.36332569171361,36.94188756603762,18.0,483.34389030417145,1016.6561096958285,0.677770739797219,0.05,15.324299972314037
2026-01-01 01:09:00,37.57782428101649,37.1580462722215,18.0,470.2710700239882,1029.7289299760118,0.6864859533173412,0.05,15.17737289836804
2026-01-01 01:10:00,37.789826491505664,37.37173845095555,18.0,457.3282256313457,1042.6717743686543,0.6951145162457695,0.05,15.021036952800893
2026-01-01 01:11:00,37.999176271797694,37.58291006629446,18.0,444.5233773400552,1055.4766226599447,0.7036510817732965,0.05,14.855405280137159
2026-01-01 01:12:00,38.20572963512245,37.791456829742174,18.0,431.86442654965487,1068.1355734503452,0.7120903823002301,0.05,14.680640079972184
2026-01-01 01:13:00,38.4093495253187,37.997255882456386,18.0,419.35911752496565,1080.6408824750342,0.7204272549833561,0.05,14.496945020530449
2026-01-01 01:14:00,38.609904079199,38.200178863292535,18.0,407.01500343369503,1092.984996566305,0.7286566643775366,0.05,14.304561956536386
2026-01-01 01:15:00,38.80726624884949,38.40009748824758,18.0,394.83941442753195,1105.160585572468,0.7367737237149787,0.05,14.103769163162589
2026-01-01 01:16:00,39.001313961589915,38.59688611284872,18.0,382.8394270171897,1117.1605729828102,0.7447737153218734,0.05,13.894879971099925
2026-01-01 01:17:00,39.19193048375689,38.79042307279866,18.0,371.0218346165483,1128.9781653834516,0.7526521102556344,0.05,13.678241359584014
2026-01-01 01:18:00,39.379004851022046,38.98059152186113,18.0,359.3931193772814,1140.6068806227186,0.7604045870818124,0.05,13.454232335853304
2026-01-01 01:19:00,39.562432307137726,39.16728005315997,18.0,347.959425527574,1152.040574472426,0.7680270496482839,0.05,13.223262041349432
2026-01-01 01:20:00,39.74211472502458,39.35038321610847,18.0,336.72653445639025,1163.2734655436097,0.7755156436957398,0.05,12.985767572941908
2026-01-01 01:21:00,39.917960997216426,39.52980197138868,18.0,325.69984178411005,1174.30015821589,0.7828667721439266,0.05,12.742211529794222
2026-01-01 01:22:00,40.089887388211935,39.70544409853056,18.0,314.8843366457104,1185.1156633542896,0.7900771089028598,0.05,12.493079308338833
2026-01-01 01:23:00,40.25781784381746,39.87722455968668,18.0,304.2845833900529,1195.7154166099472,0.7971436110732981,0.05,12.2388761751655
2026-01-01 01:24:00,40.421684253925775,40.04506581908106,18.0,293.90470587098105,1206.0952941290188,0.8040635294193459,0.05,11.980124152743526
2026-01-01 01:25:00,40.581426666094615,40.208898116280466,18.0,283.74837447431025,1216.2516255256896,0.8108344170171264,0.05,11.7173587566497
2026-01-01 01:26:00,40.736993448046576,40.36865969125745,18.0,273.81879599042514,1226.181204009575,0.8174541360063833,0.05,11.4511256256515
2026-01-01 01:27:00,40.888341397921636,40.524296959518324,18.0,264.1187064059645,1235.8812935940355,0.8239208623960237,0.05,11.181977087683329
2026-01-01 01:28:00,41.035435801801555,40.675764636080146,18.0,254.65036665080476,1245.3496333491953,0.8302330888994636,0.05,10.910468705474063
2026-01-01 01:29:00,41.17825043870232,40.82302580768351,18.0,245.4155612990813,1254.5844387009188,0.8363896258006125,0.05,10.63715584535073
2026-01-01 01:30:00,41.316767533888765,40.96605195325975,18.0,236.4156001861089,1263.5843998138912,0.8423895998759274,0.05,10.362590311589798
2026-01-01 01:31:00,41.450977661991544,41.104822913308055,18.0,227.65132286755187,1272.348677132448,0.8482324514216321,0.05,10.087317086661457
2026-01-01 01:32:00,41.58087960199464,41.23932680945347,18.0,219.1231058137673,1280.8768941862327,0.8539179294574885,0.05,9.811871214896806
2026-01-01 01:33:00,41.7064801466949,41.36955991604083,18.0,210.83087220153408,1289.169127798466,0.8594460851989774,0.05,9.536774863599447
2026-01-01 01:34:00,41.82779386971106,41.49552648615639,18.0,202.77410413793348,1297.2258958620664,0.8648172639080443,0.05,9.262534591537388
2026-01-01 01:35:00,41.944842853524506,41.61723853495067,18.0,194.95185712740184,1305.0481428725982,0.8700320952483988,0.05,8.989638850220118
2026-01-01 01:36:00,42.057656382368066,41.734715583553225,18.0,187.36277657325886,1312.6372234267412,0.8750914822844942,0.05,8.71855573852565
2026-01-01 01:37:00,42.1662706040359,41.847984367218714,18.0,180.00511608952723,1319.9948839104727,0.8799965892736484,0.05,8.44973102623034
2026-01-01 01:38:00,42.27072816486657,41.95707851161842,18.0,172.8767573876944,1327.1232426123056,0.8847488284082037,0.05,8.18358645694782
2026-01-01 01:39:00,42.37107782225354,42.06203818138988,18.0,165.9752314961954,1334.0247685038046,0.889349845669203,0.05,7.920518336029568
2026-01-01 01:40:00,42.467374039068204,42.162909705182926,18.0,159.29774106768866,1340.7022589323115,0.8938015059548743,0.05,7.660896404234711
2026-01-01 01:41:00,42.55967656433853,42.25974518149394,18.0,152.84118353043175,1347.1588164695681,0.8981058776463787,0.05,7.405062993539125
2026-01-01 01:42:00,42.648050004423,42.35260206955991,18.0,146.60217484493813,1353.3978251550618,0.9022652167700412,0.05,7.153332457410678
2026-01-01 01:43:00,42.73256338875916,42.44154276950695,18.0,140.5770736352458,1359.4229263647542,0.9062819509098361,0.05,6.905990864289631
2026-01-01 01:44:00,42.81328973405516,42.52663419580716,18.0,134.76200547514023,1365.2379945248597,0.9101586630165731,0.05,6.6632959399295215
2026-01-01 01:45:00,42.89030561054312,42.60794734791,18.0,129.152887123101,1370.847112876899,0.913898075251266,0.05,6.4254772416981885
2026-01-01 01:46:00,42.9636907136254,42.68555688168203,18.0,123.7454505151325,1376.2545494848675,0.9175030329899116,0.05,6.192736545922121
2026-01-01 01:47:00,43.03352744394135,42.75954068502364,18.0,118.53526634152546,1381.4647336584746,0.9209764891056498,0.05,5.965248427874136
2026-01-01 01:48:00,43.09990049855077,42.8299794607355,18.0,113.51776705153468,1386.4822329484653,0.9243214886323101,0.05,5.743161013029466
2026-01-01 01:49:00,43.162896475599325,42.896956319397475,18.0,108.68826914852484,1391.3117308514752,0.9275411539009835,0.05,5.526596877722821
2026-01-01 01:50:00,43.22260349449135,42.96055638469596,18.0,104.04199465693317,1395.9580053430668,0.9306386702287112,0.05,5.315654077281088
2026-01-01 01:51:00,43.27911083326546,43.0208664133084,18.0,99.57409166107334,1400.4259083389265,0.933617272225951,0.05,5.110407280041792
2026-01-01 01:52:00,43.33250858453778,43.077974431124915,18.0,95.27965383404744,1404.7203461659526,0.9364802307773017,0.05,4.910908986334681
2026-01-01 01:53:00,43.38288733107578,43.131969387267304,18.0,91.1537388925731,1408.846261107427,0.9392308407382847,0.05,4.717190812462235
2026-01-01 01:54:00,43.4303378417635,43.18294082705552,18.0,87.1913859301553,1412.8086140698447,0.9418724093798965,0.05,4.52926482089351
2026-01-01 01:55:00,43.47495078845401,43.23097858477968,18.0,83.38763159656031,1416.6123684034396,0.9444082456022931,0.05,4.347124879248043
2026-01-01 01:56:00,43.5168164839497,43.27617249686119,18.0,79.73752510585591,1420.2624748941441,0.9468416499294294,0.05,4.170748032129371
2026-01-01 01:57:00,43.55602464112633,43.31861213573217,18.0,76.2361420682783,1423.7638579317218,0.9491759052878145,0.05,4.000095871433446
2026-01-01 01:58:00,43.592664153016415,43.358386564532736,18.0,72.87859715282094,1427.121402847179,0.9514142685647861,0.05,3.8351158923609336
2026-01-01 01:59:00,43.62682289348845,43.395584112519316,18.0,69.66005559769887,1430.3399444023012,0.9535599629348674,0.05,3.6757428239678376
2026-01-01 02:00:00,43.65858753800643,43.430292170892756,18.0,66.57574359473288,1433.4242564052672,0.9556161709368448,0.05,3.521899924665278
2026-01-01 02:01:00,43.68804340382661,43.46259700859906,18.0,63.62095758126095,1436.3790424187391,0.9575860282791594,0.05,3.373500234602167
2026-01-01 02:02:00,43.71527430888051,43.49258360751611,18.0,60.79107247947118,1439.2089275205287,0.9594726183470191,0.05,3.2304477783111483
2026-01-01 02:03:00,43.74036244850862,43.52033551633161,18.0,58.081548928137416,1441.9184510718626,0.9612789673812417,0.05,3.092638712353934
2026-01-01 02:04:00,43.76338828914476,43.545934722322215,18.0,55.48793955570486,1444.5120604442952,0.9630080402961968,0.05,2.959962413956082
2026-01-01 02:05:00,43.78443047800147,43.56946154017362,18.0,53.00589434661248,1446.9941056533876,0.9646627371022584,0.05,2.8323025077649278
2026-01-01 02:06:00,43.803565767777286,43.59099451692714,18.0,50.63116515474569,1449.3688348452542,0.9662458898968361,0.05,2.7095378288947383
2026-01-01 02:07:00,43.820868955391006,43.61061035210196,18.0,48.35960941908572,1451.6403905809143,0.9677602603872762,0.05,2.5915433213395893
2026-01-01 02:08:00,43.836412833739644,43.62838383202023,18.0,46.18719313705858,1453.8128068629414,0.9692085379086276,0.05,2.478190871636617
2026-01-01 02:09:00,43.8502681554898,43.644387777351085,18.0,44.109993150881145,1455.890006849119,0.9705933378994126,0.05,2.3693500783577504
2026-01-01 02:10:00,43.8625036079236,43.65869300289597,18.0,42.124198801447115,1457.8758011985528,0.9719172007990352,0.05,2.2648889585968663
2026-01-01 02:11:00,43.87318579788757,43.67136828864545,18.0,40.22611300307699,1459.773886996923,0.973182591331282,0.05,2.1646745931128417
2026-01-01 02:12:00,43.88237924592289,43.68248036116353,18.0,38.412152790854556,1461.5878472091454,0.9743918981394303,0.05,2.068573712190804
2026-01-01 02:13:00,43.89014638869031,43.6920938843777,18.0,36.67884939036194,1463.3211506096382,0.9755474337397587,0.05,1.9764532246035473
2026-01-01 02:14:00,43.89654758884524,43.70027145889088,18.0,35.0228478574738,1464.9771521425262,0.9766514347616841,0.05,1.8881806923002764
2026-01-01 02:15:00,43.90164115156011,43.70707362896644,18.0,33.44090633353838,1466.5590936664616,0.9777060624443078,0.05,1.8036247536277834
2026-01-01 02:16:00,43.905483346934204,43.71255889637803,18.0,31.92989495881359,1468.0701050411865,0.9787134033607909,0.05,1.7226554980082383
2026-01-01 02:17:00,43.908128437582434,43.71678374036276,18.0,30.486794484487753,1469.5132055155123,0.9796754703436749,0.05,1.645144795066482
2026-01-01 02:18:00,43.90962871073515,43.71980264295513,18.0,29.108694621035667,1470.8913053789643,0.9805942035859762,0.05,1.570966581222188
2026-01-01 02:19:00,43.91003451423154,43.72166811903213,18.0,27.792792158080296,1472.2072078419196,0.981471471894613,0.05,1.499997106749091
2026-01-01 02:20:00,43.909394295833124,43.722430750437695,18.0,26.536388888373974,1473.463611111626,0.9823090740744174,0.05,1.4321151462575556
2026-01-01 02:21:00,43.907754645330726,43.72213922360726,18.0,25.33688936600812,1474.663110633992,0.9831087404226613,0.05,1.3672021754858916
2026-01-01 02:22:00,43.905160338958524,43.720840370152416,18.0,24.191798526525666,1475.8082014734744,0.9838721343156496,0.05,1.3051425171930267
2026-01-01 02:23:00,43.90165438567374,43.71857920991181,18.0,23.098719194261705,1476.9012808057382,0.9846008538704921,0.05,1.2458234588375448
2026-01-01 02:24:00,43.89727807489919,43.71539899601481,18.0,22.055349499987834,1477.9446505000121,0.9852964336666747,0.05,1.1891353446069688
2026-01-01 02:25:00,43.89207102536301,43.711341261545954,18.0,21.059480229792698,1478.9405197702074,0.9859603465134716,0.05,1.1349716442318714
2026-01-01 02:26:00,43.886071234707686,43.70644586743373,18.0,20.10899212410225,1479.8910078758977,0.9865940052505985,0.05,1.0832290008842962
2026-01-01 02:27:00,43.87931512957363,43.700751051227996,18.0,19.201853143831183,1480.7981468561688,0.9871987645707793,0.05,1.033807260321686
2026-01-01 02:28:00,43.871837615892616,43.69429347645831,18.0,18.336115718864633,1481.6638842811353,0.9877759228540902,0.05,0.986609483297859
2026-01-01 02:29:00,43.8636721291586,43.68710828230388,18.0,17.50991399239553,1482.4900860076045,0.9883267240050697,0.05,0.9415419431244604
2026-01-01 02:30:00,43.854850684468715,43.679229133330864,18.0,16.7214610730876,1483.2785389269125,0.9888523592846084,0.05,0.8985141101298084
2026-01-01 02:31:00,43.84540392615361,43.67068826908309,18.0,15.969046305593485,1484.0309536944064,0.9893539691296043,0.05,0.8574386246295572
2026-01-01 02:32:00,43.835361176838944,43.66151655333704,18.0,15.251032568629187,1484.7489674313708,0.9898326449542472,0.05,0.8182312598952183
2026-01-01 02:33:00,43.8247504858017,43.651743522856464,18.0,14.565853608585336,1485.4341463914147,0.9902894309276098,0.05,0.7808108764836347
2026-01-01 02:34:00,43.81359867650502,43.641397435503734,18.0,13.912011415538059,1486.087988584462,0.9907253257229747,0.05,0.7450993691732143
2026-01-01 02:35:00,43.801931393211476,43.630505317583015,18.0,13.288073647502712,1486.7119263524974,0.9911412842349983,0.05,0.7110216076412677
2026-01-01 02:36:00,43.78977314659244,43.61909301031284,18.0,12.69267110784662,1487.3073288921535,0.9915382192614356,0.05,0.6785053719120204
2026-01-01 02:37:00,43.77714735826578,43.60718521533852,18.0,12.124495279937381,1487.8755047200625,0.9919170031467084,0.05,0.6474812835062603
2026-01-01 02:38:00,43.764076404206094,43.59480553921031,18.0,11.582295922345295,1488.4177040776547,0.9922784693851031,0.05,0.6178827331312852
2026-01-01 02:39:00,43.75058165698471,43.58197653677013,18.0,11.064878727236652,1488.9351212727634,0.9926234141818422,0.05,0.5896458056641415
2026-01-01 02:40:00,43.73668352680693,43.568719753397204,18.0,10.571103043984019,1489.428896956016,0.9929525979706773,0.05,0.5627092031013758
2026-01-01 02:41:00,43.72240150132319,43.55505576607783,18.0,10.099879669474394,1489.9001203305256,0.9932667468870171,0.05,0.5370141660749556
2026-01-01 02:42:00,43.70775418419953,43.54100422327099,18.0,9.650168706111769,1490.3498312938882,0.9935665541959254,0.05,0.5125043944660976
2026-01-01 02:43:00,43.69275933244057,43.526583883554224,18.0,9.220977488081786,1490.7790225119181,0.993852681674612,0.05,0.48912596758646265
2026-01-01 02:44:00,43.67743389246277,43.51181265303779,18.0,8.811358576068777,1491.1886414239311,0.9941257609492874,0.05,0.46682726433899496
2026-01-01 02:45:00,43.6617940349247,43.49670762154375,18.0,8.420407820284654,1491.5795921797153,0.9943863947864768,0.05,0.44555888371870883
2026-01-01 02:46:00,43.64585518832291,43.48128509755378,18.0,8.047262491381026,1491.952737508619,0.9946351583390793,0.05,0.42527356596609905
2026-01-01 02:47:00,43.629632071367496,43.46556064193243,18.0,7.69109947856664,1492.3089005214333,0.9948726003476223,0.05,0.40592611464292633
2026-01-01 02:48:00,43.6131387241561,43.449549100438446,18.0,7.351133554037992,1492.648866445962,0.995099244297308,0.05,0.3874733198610577
2026-01-01 02:49:00,43.59638853816625,43.43326463503996,18.0,7.0266157026486376,1492.9733842973515,0.9953155895315676,0.05,0.36987388285988393
2026-01-01 02:50:00,43.57939428508962,43.41672075405313,18.0,6.716831515588883,1493.2831684844111,0.9955221123229407,0.05,0.3530883420961496
2026-01-01 02:51:00,43.56216814453427,43.399930341126606,18.0,6.421099646719568,1493.5789003532805,0.9957192669021869,0.05,0.33707900098162874
2026-01-01 02:52:00,43.54472173062169,43.382905683095714,18.0,6.138770330098629,1493.8612296699014,0.9959074864466009,0.05,0.3218098573786766
2026-01-01 02:53:00,43.52706611750796,43.36565849673303,18.0,5.869223957154723,1494.1307760428454,0.9960871840285636,0.05,0.307246534940985
2026-01-01 02:54:00,43.50921186385841,43.348199954423194,18.0,5.61186971189616,1494.3881302881039,0.9962587535254026,0.05,0.2933562163667561
2026-01-01 02:55:00,43.491169036305905,43.33054070879098,18.0,5.366144262493585,1494.6338557375063,0.9964225704916709,0.05,0.2801075786136416
2026-01-01 02:56:00,43.47294723192567,43.31269091631242,18.0,5.131510507539412,1494.8684894924606,0.9965789929949738,0.05,0.2674707301091173
2026-01-01 02:57:00,43.454555599755906,43.29466025994003,18.0,4.907456375264242,1495.0925436247358,0.9967283624164905,0.05,0.25541714997603987
2026-01-01 02:58:00,43.436002861397526,43.276457970772015,18.0,4.6934936739788515,1495.3065063260212,0.9968710042173475,0.05,0.24391962928113753
2026-01-01 02:59:00,43.41729733072384,43.25809284879847,18.0,4.489156992008316,1495.5108430079918,0.9970072286719945,0.05,0.2329522143035749
2026-01-01 03:00:00,43.39844693273187,43.23957328275412,18.0,4.294002645391298,1495.7059973546086,0.997137331569739,0.05,0.2224901518116945
2026-01-01 03:01:00,43.37945922156564,43.22090726910966,18.0,4.107607671631149,1495.892392328369,0.9972615948855793,0.05,0.2125098363281225
2026-01-01 03:02:00,43.36034139774398,43.20210243023212,18.0,3.9295688678054144,1496.0704311321947,0.9973802874214631,0.05,0.20298875935684066
2026-01-01 03:03:00,43.3411003246207,43.183166031745145,18.0,3.7595018713654507,1496.2404981286345,0.9974936654190897,0.05,0.19390546054004998
2026-01-01 03:04:00,43.32174254410859,43.164104999119274,18.0,3.597040281987546,1496.4029597180124,0.9976019731453416,0.05,0.18523948070799953
2026-01-01 03:05:00,43.302274291695824,43.144925933521336,18.0,3.4418348228702054,1496.5581651771297,0.9977054434514198,0.05,0.17697131678100073
2026-01-01 03:06:00,43.28270151078232,43.12563512695215,18.0,3.293552539908682,1496.7064474600913,0.9978042983067276,0.05,0.16908237847963078
2026-01-01 03:07:00,43.26302986636455,43.10623857670123,18.0,3.1518760372166326,1496.8481239627833,0.9978987493085222,0.05,0.16155494679662522
2026-01-01 03:08:00,43.24326475809596,43.08674199914515,18.0,3.0165027475055455,1496.9834972524945,0.9979889981683296,0.05,0.15437213418196724
2026-01-01 03:09:00,43.22341133274716,43.067150842917385,18.0,2.887144235874822,1497.1128557641252,0.9980752371760835,0.05,0.14751784639119103
2026-01-01 03:10:00,43.203474496093804,43.04747030147536,18.0,2.7635255356086668,1497.2364744643912,0.9981576496429275,0.05,0.14097674594593912
2026-01-01 03:11:00,43.18345892425447,43.02770532508953,18.0,2.645384514619979,1497.35461548538,0.9982364103235867,0.05,0.13473421715512995
2026-01-01 03:12:00,43.163369074503464,43.007860632279744,18.0,2.5324712712257935,1497.4675287287741,0.9983116858191827,0.05,0.12877633264481667
2026-01-01 03:13:00,43.14320919558088,42.98794072072258,18.0,2.424547557983391,1497.5754524420165,0.9983836349613443,0.05,0.12308982134480757
2026-01-01 03:14:00,43.122983337521816,42.967949877652075,18.0,2.3213862323605925,1497.6786137676395,0.9984524091784264,0.05,0.11766203788035752
